PRO.15.30	ЙакӀо аваданлъилаъ гаьгьийахъа гувабацӀова̄с йакӀо рази йахъца,
PRO.15.30	кӀетӀа хабалли лӀоьᵸва йилӀакъолца.
PRO.15.31	Аᵸкъилабла̄ъ эᵸдо иᵸхъос бетӀербахъи
PRO.15.31	кӀетӀлъицасна насигьатлихъа энекзи ахъцасна сукӀо.
PRO.15.32	Нисойо жо аьᵸдалаъ йеᵸйаъцала сукӀо гьинис оьмро инжит-гьаькъир бо̄с,
PRO.15.32	насигьатлихъа энекзи ахъийал аᵸкъло мокъос.
PRO.15.33	БетӀергьаллихъа гьичӀейолъила аᵸкъиллъилаъна адлолаъна уьᵸхо-аьᵸхелца,
PRO.15.33	ца̄ᵸ йеᵸкьал аьᵸйда̄ аьдамлис сабру-мутӀиълъи телилъца.
PRO.16.1	ЙакӀис пикро-хиял инсаллис гей,
PRO.16.1	сикӀас жаваб БетӀергьаллис гей.
PRO.16.2	Инсаллил гицца гьинис ният-къас мацойо гейлӀона,
PRO.16.2	БетӀергьалли масана шибабли ругьлис пикро-хиял.
PRO.16.3	Дибозу ишла, БетӀергьалликьа боважна, йечабаннейагьда,
PRO.16.3	йакӀкьа гаьгьийо жо тӀубази йахъца.
PRO.16.4	Гьоᵸсдана мурад гаьчӀел гьоьшшона жо йахъинна гаьъа БетӀергьалли,
PRO.16.4	лъаькъейа сукӀобана ба̄хъинна Гьолцо балагьлила водла̄л.
PRO.16.5	БетӀергьаллил букъо аьмал гаьгьийа̄ ба̄тӀаъас,
PRO.16.5	гьолло̄л тамбигьлиъис тиса муьвахаъчалакьа йакӀо йоᵸкъос.
PRO.16.6	Гургьел-рагьмолана божилъилана мунагьла чурзи йовагьца,
PRO.16.6	БетӀергьаллихъа гьичӀейолъила кешлъи муьгъатта̄ тӀуцца.
PRO.16.7	Инсаллила ишла̄кьа БетӀергьан рази ахъда,
PRO.16.7	гьолцола тушмалла̄гъойна рекъел бахъилца Гьолцо.
PRO.16.8	Гьаьла-бацӀадса йиᵸхъойо йоькькьа жо ахо гей,
PRO.16.8	оᵸтӀолана йиᵸхъова телилагъа.
PRO.16.9	Инсалли гьинил эᵸкье-говал гьино кьодос гьакӀца,
PRO.16.9	гьолълъо гьид гьули БетӀергьалли эжеллис.
PRO.16.10	Аллагьлила сикӀад пача икълашеш,
PRO.16.10	пачали битӀараб гьоькмо богьцалаъ, гьолцола мицана мунагь боваъас.
PRO.16.11	Ахо йаᵸсалабацас сайцӀорийана, сайцӀорийа̄с хаьтӀа̄на БетӀергьаллиъкьа̄ гей,
PRO.16.11	базаргаллила боьъоъ гаьгьийа гирийана Гьолцо йовагьийа̄ гей.
PRO.16.12	Кешлъи йо̄йолъи пача̄л йатӀаъас,
PRO.16.12	ритӀухълъила гьоллос ханлъи йилӀакъолца!
PRO.16.13	ЙоᵸтӀола̄ъцас сикӀо пачалил йацца,
PRO.16.13	оᵸтӀола̄ъцала сукӀос къиматна бо̄с гьолцо.
PRO.16.14	Пачалис симо хеллис чапар гей,
PRO.16.14	амма аᵸкъилаб сукӀохъа гьолцос къаьм лӀийода̄ йуьᵸхонна йахъца.
PRO.16.15	Пачалис мотӀо мацойо зогъда, рагӀиятлис
PRO.16.15	гьули рази ахъийолъи йеᵸлъейо гей эмеда̄ла гьасалъ.
PRO.16.16	Аᵸкъиллъи йиᵸхъойолъи месед йиᵸхъовагъа кӀетӀо гей,
PRO.16.16	аᵸкъло-насигъат михъойолъина ахо гей окко-месед йиᵸхъовагъана.
PRO.16.17	Мацова аьдамла̄ш гьино кешлъилаъас бовачойолъи гей;
PRO.16.17	гьинисзу гьино цӀуми йо̄йо сукӀо хъосар ахъца.
PRO.16.18	Пасадлъилас аьᵸйда̄ш жо – чӀугьи-пахрулъи гей,
PRO.16.18	къаьм лӀийода̄ йекийа̄с – букъо аьмал бахъийолъи гей.
PRO.16.19	Мискилла̄ъ эᵸдо сабру-мутӀиълъилаъ ахъийолъи ахо гей,
PRO.16.19	чӀугьарабла̄с давла биццас ахъцалагъа.
PRO.16.20	БетӀергьаллис йаьже йохийа̄л кӀетӀослъи йиᵸхъос,
PRO.16.20	гьардарабла гаьъад Гьолцокьа йакӀо йоᵸкъона боважийа̄.
PRO.16.21	Къаьмиъ аᵸкъло гаьгьийахъа цӀодораблӀо нисос,
PRO.16.21	кӀетӀа каламлид икълашецалас илмо-лъайна дӣслъис.
PRO.16.22	ЦӀодорабла̄л аᵸкъло-малъи – маулхӀаят гей,
PRO.16.22	аьбдалла̄л тамбигь гьидесзу аьнтлъи гей.
PRO.16.23	Аᵸкъилаблила йакӀиъ гаьгьийона гей гьолцола сикӀа нисоцас жо,
PRO.16.23	гьолцола сикӀаъаслӀо нисода аᵸкъло-насигьат гӯс.
PRO.16.24	Нийа̄ калам тӀотӀис нуцолъийо гей,
PRO.16.24	йакӀил лазатна ницца гьолълъо,
PRO.16.24	лӀоьᵸва̄л даруна гей гьоло.
PRO.16.25	Гей гьино инсаллил йаᵸкъойцӀойолӀо гиццас,
PRO.16.25	амма ахирна гьолълъо хеллиъ бейажеш.
PRO.16.26	Нуковахъа сукӀо огьдас,
PRO.16.26	гьолцола оᵸха икье-аькье голцас гаьлълъоха гьули.
PRO.16.27	Гьаликатаб-къадараб сукӀо кешлъилал иᵸгьолдас,
PRO.16.27	гьолцола мицаъкьа̄ цӀо гӯс.
PRO.16.28	Мекъабли сукӀо даьъба-йаьже йиᵸте йе̄ᵸш,
PRO.16.28	мицахъалли сидил-гьоᵸсо вацца̄на атаба̄кӀца.
PRO.16.29	Зулмолалъда̄ гьаьй гаьгьийа гьинис гьицас сукӀо къосси о̄с,
PRO.16.29	чикейа гьидна эжеш.
PRO.16.30	Гьаьй йаькьенна говацӀойо сукӀо гьилла-макролал иᵸгьолдас,
PRO.16.30	сикӀо чӀекӀдокӀцалас йакӀиъна кешлъи йуᵸцона йахъца.
PRO.16.31	Гьаьлдийо кеᵸйа – кьухъийо таж гей,
PRO.16.31	ритӀухълъилаъ оьмро ме̄йал, гьулина гуцӀос.
PRO.16.32	Сабру букъо гаьгьийо – багьадурлигъана кӀетӀо гейлӀо нисос,
PRO.16.32	гьинис тавакал гаьгьийона – шагьар ко̄ъ бокчийагъа кӀетӀолӀо нисос.
PRO.16.33	ЦӀула аьдамла̄ милъинаъ йагъос,
PRO.16.33	амма лъо̄кьади цӀула йоᵸкъо̄лъина БетӀергьаллиъкьа̄ гей.
PRO.17.1	Раьгьат-гьаьлкилаъ муьхъчаш хъохъова баьбалаш лукӀма ахо гей,
PRO.17.1	даьъба-йаьжиъ бесал билӀо йоцӀийо зиза̄ хологъана.
PRO.17.2	О̄вакьа оᵸкъеэшла оьждигъана цӀодораб лагъ кьодда̄слӀо нисос,
PRO.17.2	исна̄ъ балӀо битӀийа ирслис бутӀана михъослӀо гьолцол.
PRO.17.3	Окколас гьаьл бикъелца цӀойла пирали,
PRO.17.3	меседлис гьаьл бикъелца цӀойла кутакли,
PRO.17.3	инсаллила йакӀис гьаьл БетӀергьалли бикъелца.
PRO.17.4	Чикейо сукӀо чикейа сикӀахъа энекзи ахъца,
PRO.17.4	оᵸтӀолаги сукӀона кӀортӀон-миц аьᵸдалаъ ме̄ш.
PRO.17.5	Мискилла̄кьа лъоᵸвацас сукӀо ахъца гьолло̄л ба̄хъилло Аллагь охаъцас сукӀо,
PRO.17.5	сукӀокьа балагь мокъовакьа рази ахъийо сукӀона тамбигьлиъис тиса уьᵸхаъаш.
PRO.17.6	Ицила̄с къаьмкьаш – таж гьолцола къовас къова гей,
PRO.17.6	къовас къадро-къимат – ийо-або гей.
PRO.17.7	Аьбдаллила сикӀаъ пасигьабла йаьжбо кьувахъаъас,
PRO.17.7	гьаькимла̄кьана кӀортон-миц йилӀазу кьухъаъас.
PRO.17.8	Ришват ниццала сукӀол пикро бахъца ришватлихъа йогьна йахъаъцас жо гаьъалӀо гицӀна,
PRO.17.8	гьули на̄ йежена йеᵸкьедана, гьолълъохъа мурад тӀубази бахъцалӀо.
PRO.17.9	Лъоди гьинис йакӀо йугъоллолъи йуᵸцоцала сукӀо гьиниъ божи-рокьи дӣскӀис,
PRO.17.9	бета йакӀо йугъо̄лъи йакӀкьа йоᵸкъолцала гьалмагълъи йугъолца.
PRO.17.10	Аᵸкъилликьа аьйиб гуллаъкьа̄ бахъийо асар тели гей,
PRO.17.10	гьоᵸсчӀитӀ кӀобала баькьенна аьбдаллил бахъийа асарлигъа.
PRO.17.11	Чикейо сукӀо питна баьгъиълал иᵸгьолда̄зу ахъца,
PRO.17.11	амма лъаькъейо наиб оᵸкъосса̄ъ гьолцокьа кьодо.
PRO.17.12	КӀапӀейа йагъоллийо сӣᵸгъой кези ахъийолъи ахо гей,
PRO.17.12	аьнтлъила аᵸлъо йоцӀийо аьбдал кези ахъийагъа.
PRO.17.13	КӀетӀослъилал кешлъи йогьцала билӀоъос кешлъи йолъал рес гаьъа.
PRO.17.14	Даьъба-йаьже йахъийолъи йеᵸлъейо гей мосийа кӀа̄ьъаш гиса йогицӀал гьаьдур йахъийа эᵸхелъ;
PRO.17.14	даьъба-йаьже йолъола йуьᵸхолъал аьᵸйда̄.
PRO.17.15	БетӀергьаллил йатӀаъцас къона жо гей –
PRO.17.15	аьйиб гаьгьийо ритӀухъ о̄йолъина
PRO.17.15	аьйиб гаьччал тамбигь бо̄йолъина.
PRO.17.16	Аьбдаьллила ко̄ъ окко сийо йовалди?
PRO.17.16	Аᵸкъиллъи йохалди?
PRO.17.16	Гьолълъонна аᵸкъло оьлаъаш гьолцос.
PRO.17.17	Гьалмагълис рокьи кӀетӀо-цаццо йо̄слаъ загьир йахъца,
PRO.17.17	къарилъи кьодо йоᵸкъолъ мийахъал ба̄цца иснана.
PRO.17.18	Аᵸкъло гаьчча сукӀо йаькьенна ко̄на йохна аманат бо̄с,
PRO.17.18	сукӀос нагьлъи йоцӀослӀо нисона йаьжена ницца.
PRO.17.19	Даьъба-йаьже йахъал йатӀийо сукӀо –
PRO.17.19	мунагь бовал баццас сукӀо гей.
PRO.17.19	ЧӀугьзи ахъна кав гьоъокьакӀцас сукӀо –
PRO.17.19	гьинизу жу лӀийода̄кӀцас сукӀо гей.
PRO.17.20	ЙакӀиъ чикейо къас гаьгьийа̄л талигьаб водо йоᵸкъаъас;
PRO.17.20	кӀортон миц баькьелцала̄нна балагь мокъос.
PRO.17.21	Аьнтаб оьжо къайбакьа зогъда къарилъи кьодос йолъаъас,
PRO.17.21	аᵸкъло гаьчча оьждина або рази оваъас.
PRO.17.22	ЙакӀо аваданлъи – инсан сагъ огьцас дару гей,
PRO.17.22	йакӀо къарид йахъда лӀоьᵸва хъохъос.
PRO.17.23	Лъаькъейа сукӀол ришват аᵸгъаъас бокчина ницца,
PRO.17.23	гьолцо мекъаб гьоькмо боваллъид.
PRO.17.24	ЦӀодораб сукӀо аᵸкъойцӀо аᵸкъиллъи гаьлъа̄чо говацӀона ахъца,
PRO.17.24	аьбдаллис гьаьйда гьуги-гьотта̄ гувабацӀона йа̄хъца.
PRO.17.25	Аьнтаб оьжо – абос йакӀис унти гей,
PRO.17.25	гьули о̄ва ийола йакӀил – пашманлъина гей.
PRO.17.26	Аьйиб гаьччал тамбигь бо̄йолъи лъаькъейо жо гей,
PRO.17.26	вагьалла̄зу чикейо гей йакӀо йаᵸцо̄ гаьгьийадда̄ла гьаькимла лӀуьручӀбад ба̄ькьеллолъи.
PRO.17.27	Илмо-лъай гаьгьийа йаьже пикро богьна нисос,
PRO.17.27	цӀодораб сукӀона гьинил жу йогъодакьа ахъца.
PRO.17.28	ГьокӀ йоъинна эчецас аьбдална аᵸкъиллъилаъ икъелца,
