GEN.1.1	In the beginning God created the heavens and the earth. 
1CH.5.9	To the east he settled as far as the entrance of the wilderness from the river Euphrates, because their cattle had increased in the land of Gilead. 
1CH.5.10	In the days of Saul they made war with the Hagrites, who fell by their hand, so that they occupied their tents throughout all the land east of Gilead.
1CH.5.11	Now the sons of Gad lived opposite them in the land of Bashan as far as Salecah. 
1CH.5.12	Joel 
1CH.5.13	Their kinsmen of their fathers’ households 
1CH.5.14	These 
1CH.5.15	Ahi the son of Abdiel, the son of Guni, 
1CH.5.16	They lived in Gilead, in Bashan and in its towns, and in all the pasture lands of Sharon, as far as their borders. 
1CH.5.17	All of these were enrolled in the genealogies in the days of Jotham king of Judah and in the days of Jeroboam king of Israel.
1CH.5.18	The sons of Reuben and the Gadites and the half-tribe of Manasseh, 
1CH.5.19	They made war against the Hagrites, Jetur, Naphish and Nodab. 
1CH.5.20	They were helped against them, and the Hagrites and all who 
1CH.5.21	They took away their cattle: their 50,000 camels, 250,000 sheep, 2,000 donkeys; and 100,000 men. 
1CH.5.22	For many fell slain, because the war 
1CH.5.23	Now the sons of the half-tribe of Manasseh lived in the land; from Bashan to Baal-hermon and Senir and Mount Hermon they were numerous. 
1CH.5.24	These were the heads of their fathers’ households, even Epher, Ishi, Eliel, Azriel, Jeremiah, Hodaviah and Jahdiel, mighty men of valor, famous men, heads of their fathers’ households.
1CH.5.25	But they acted treacherously against the God of their fathers and played the harlot after the gods of the peoples of the land, whom God had destroyed before them. 
1CH.5.26	So the God of Israel stirred up the spirit of Pul, king of Assyria, even the spirit of Tilgath-pilneser king of Assyria, and he carried them away into exile, namely the Reubenites, the Gadites and the half-tribe of Manasseh, and brought them to Halah, Habor, Hara and to the river of Gozan, to this day.
1CH.6.1	The sons of Levi 
1CH.6.2	The sons of Kohath 
1CH.6.3	The children of Amram 
1CH.6.4	Eleazar became the father of Phinehas, 
1CH.6.5	and Abishua became the father of Bukki, and Bukki became the father of Uzzi, 
1CH.6.6	and Uzzi became the father of Zerahiah, and Zerahiah became the father of Meraioth, 
1CH.6.7	Meraioth became the father of Amariah, and Amariah became the father of Ahitub, 
1CH.6.8	and Ahitub became the father of Zadok, and Zadok became the father of Ahimaaz, 
1CH.6.9	and Ahimaaz became the father of Azariah, and Azariah became the father of Johanan, 
1CH.6.10	and Johanan became the father of Azariah (it was he who served as the priest in the house which Solomon built in Jerusalem), 
1CH.6.11	and Azariah became the father of Amariah, and Amariah became the father of Ahitub, 
1CH.6.12	and Ahitub became the father of Zadok, and Zadok became the father of Shallum, 
1CH.6.13	and Shallum became the father of Hilkiah, and Hilkiah became the father of Azariah, 
1CH.6.14	and Azariah became the father of Seraiah, and Seraiah became the father of Jehozadak; 
1CH.6.15	and Jehozadak went 
1CH.6.16	The sons of Levi 
1CH.6.17	These are the names of the sons of Gershom: Libni and Shimei. 
1CH.6.18	The sons of Kohath 
1CH.6.19	The sons of Merari 
1CH.6.20	Of Gershom: Libni his son, Jahath his son, Zimmah his son, 
1CH.6.21	Joah his son, Iddo his son, Zerah his son, Jeatherai his son. 
1CH.6.22	The sons of Kohath 
1CH.6.23	Elkanah his son, Ebiasaph his son and Assir his son, 
1CH.6.24	Tahath his son, Uriel his son, Uzziah his son and Shaul his son. 
1CH.6.25	The sons of Elkanah 
1CH.6.26	 Elkanah, the sons of Elkanah 
1CH.6.27	Eliab his son, Jeroham his son, Elkanah his son. 
1CH.6.28	The sons of Samuel 
1CH.6.29	The sons of Merari 
1CH.6.30	Shimea his son, Haggiah his son, Asaiah his son.
1CH.6.31	Now these are those whom David appointed over the service of song in the house of the L
1CH.6.32	They ministered with song before the tabernacle of the tent of meeting, until Solomon had built the house of the L
1CH.6.33	These are those who served with their sons: From the sons of the Kohathites 
1CH.6.34	the son of Elkanah, the son of Jeroham, the son of Eliel, the son of Toah, 
1CH.6.35	the son of Zuph, the son of Elkanah, the son of Mahath, the son of Amasai, 
1CH.6.36	the son of Elkanah, the son of Joel, the son of Azariah, the son of Zephaniah, 
1CH.6.37	the son of Tahath, the son of Assir, the son of Ebiasaph, the son of Korah, 
1CH.6.38	the son of Izhar, the son of Kohath, the son of Levi, the son of Israel. 
1CH.6.39	 brother Asaph stood at his right hand, even Asaph the son of Berechiah, the son of Shimea, 
1CH.6.40	the son of Michael, the son of Baaseiah, the son of Malchijah, 
1CH.6.41	the son of Ethni, the son of Zerah, the son of Adaiah, 
1CH.6.42	the son of Ethan, the son of Zimmah, the son of Shimei, 
1CH.6.43	the son of Jahath, the son of Gershom, the son of Levi. 
1CH.6.44	On the left hand 
1CH.6.45	the son of Hashabiah, the son of Amaziah, the son of Hilkiah, 
1CH.6.46	the son of Amzi, the son of Bani, the son of Shemer, 
1CH.6.47	the son of Mahli, the son of Mushi, the son of Merari, the son of Levi. 
1CH.6.48	Their kinsmen the Levites were appointed for all the service of the tabernacle of the house of God.
1CH.6.49	But Aaron and his sons offered on the altar of burnt offering and on the altar of incense, for all the work of the most holy place, and to make atonement for Israel, according to all that Moses the servant of God had commanded. 
1CH.6.50	These are the sons of Aaron: Eleazar his son, Phinehas his son, Abishua his son, 
1CH.6.51	Bukki his son, Uzzi his son, Zerahiah his son, 
1CH.6.52	Meraioth his son, Amariah his son, Ahitub his son, 
1CH.6.53	Zadok his son, Ahimaaz his son.
1CH.6.54	Now these are their settlements according to their camps within their borders. To the sons of Aaron of the families of the Kohathites (for theirs was the 
1CH.6.55	to them they gave Hebron in the land of Judah and its pasture lands around it; 
1CH.6.56	but the fields of the city and its villages, they gave to Caleb the son of Jephunneh. 
1CH.6.57	To the sons of Aaron they gave the 
1CH.6.58	Hilen with its pasture lands, Debir with its pasture lands, 
1CH.6.59	Ashan with its pasture lands and Beth-shemesh with its pasture lands; 
1CH.6.60	and from the tribe of Benjamin: Geba with its pasture lands, Allemeth with its pasture lands, and Anathoth with its pasture lands. All their cities throughout their families were thirteen cities.
1CH.6.61	Then to the rest of the sons of Kohath 
1CH.6.62	To the sons of Gershom, according to their families, 
1CH.6.63	To the sons of Merari 
1CH.6.64	So the sons of Israel gave to the Levites the cities with their pasture lands. 
1CH.6.65	They gave by lot from the tribe of the sons of Judah, the tribe of the sons of Simeon and the tribe of the sons of Benjamin, these cities which are mentioned by name.
1CH.6.66	Now some of the families of the sons of Kohath had cities of their territory from the tribe of Ephraim. 
1CH.6.67	They gave to them the 
1CH.6.68	Jokmeam with its pasture lands, Beth-horon with its pasture lands, 
1CH.6.69	Aijalon with its pasture lands and Gath-rimmon with its pasture lands; 
1CH.6.70	and from the half-tribe of Manasseh: Aner with its pasture lands and Bileam with its pasture lands, for the rest of the family of the sons of Kohath.
1CH.6.71	To the sons of Gershom 
1CH.6.72	and from the tribe of Issachar: Kedesh with its pasture lands, Daberath with its pasture lands 
1CH.6.73	and Ramoth with its pasture lands, Anem with its pasture lands; 
1CH.6.74	and from the tribe of Asher: Mashal with its pasture lands, Abdon with its pasture lands, 
1CH.6.75	Hukok with its pasture lands and Rehob with its pasture lands; 
1CH.6.76	and from the tribe of Naphtali: Kedesh in Galilee with its pasture lands, Hammon with its pasture lands and Kiriathaim with its pasture lands.
1CH.6.77	To the rest of 
1CH.6.78	and beyond the Jordan at Jericho, on the east side of the Jordan, 
1CH.6.79	Kedemoth with its pasture lands and Mephaath with its pasture lands; 
1CH.6.80	and from the tribe of Gad: Ramoth in Gilead with its pasture lands, Mahanaim with its pasture lands, 
1CH.6.81	Heshbon with its pasture lands and Jazer with its pasture lands.
1CH.7.1	Now the sons of Issachar 
1CH.7.2	The sons of Tola 
1CH.7.3	The son of Uzzi 
1CH.7.4	With them by their generations according to their fathers’ households were 36,000 troops of the army for war, for they had many wives and sons. 
1CH.7.5	Their relatives among all the families of Issachar 
1CH.7.7	The sons of Bela were five: Ezbon, Uzzi, Uzziel, Jerimoth and Iri. They 
1CH.7.8	The sons of Becher 
1CH.7.9	They were enrolled by genealogy, according to their generations, heads of their fathers’ households, 20,200 mighty men of valor. 
1CH.7.10	The son of Jediael 
1CH.7.11	All these 
1CH.7.12	Shuppim and Huppim 
1CH.7.13	The sons of Naphtali 
1CH.7.14	The sons of Manasseh 
1CH.7.15	Machir took a wife for Huppim and Shuppim, whose sister’s name was Maacah. And the name of the second was Zelophehad, and Zelophehad had daughters. 
1CH.7.16	Maacah the wife of Machir bore a son, and she named him Peresh; and the name of his brother 
1CH.7.17	The son of Ulam 
1CH.7.18	His sister Hammolecheth bore Ishhod and Abiezer and Mahlah. 
1CH.7.19	The sons of Shemida were Ahian and Shechem and Likhi and Aniam.
1CH.7.20	The sons of Ephraim 
1CH.7.21	Zabad his son, Shuthelah his son, and Ezer and Elead whom the men of Gath who were born in the land killed, because they came down to take their livestock. 
1CH.7.22	Their father Ephraim mourned many days, and his relatives came to comfort him. 
1CH.7.23	Then he went in to his wife, and she conceived and bore a son, and he named him Beriah, because misfortune had come upon his house. 
1CH.7.24	His daughter was Sheerah, who built lower and upper Beth-horon, also Uzzen-sheerah. 
1CH.7.25	Rephah was his son 
1CH.7.26	Ladan his son, Ammihud his son, Elishama his son, 
1CH.7.27	Non his son and Joshua his son.
1CH.7.28	Their possessions and settlements 
1CH.7.29	and along the borders of the sons of Manasseh, Beth-shean with its towns, Taanach with its towns, Megiddo with its towns, Dor with its towns. In these lived the sons of Joseph the son of Israel.
1CH.7.30	The sons of Asher 
1CH.7.31	The sons of Beriah 
1CH.7.32	Heber became the father of Japhlet, Shomer and Hotham, and Shua their sister. 
1CH.7.33	The sons of Japhlet 
1CH.7.34	The sons of Shemer 
1CH.7.35	The sons of his brother Helem 
1CH.7.36	The sons of Zophah 
1CH.7.37	Bezer, Hod, Shamma, Shilshah, Ithran and Beera. 
1CH.7.38	The sons of Jether 
1CH.7.39	The sons of Ulla 
1CH.7.40	All these 
1CH.8.1	And Benjamin became the father of Bela his firstborn, Ashbel the second, Aharah the third, 
1CH.8.2	Nohah the fourth and Rapha the fifth. 
1CH.8.3	Bela had sons: Addar, Gera, Abihud, 
1CH.8.4	Abishua, Naaman, Ahoah, 
1CH.8.5	Gera, Shephuphan and Huram. 
1CH.8.6	These are the sons of Ehud: these are the heads of fathers’ 
1CH.8.7	namely, Naaman, Ahijah and Gera—he carried them into exile; and he became the father of Uzza and Ahihud. 
1CH.8.8	Shaharaim became the father of children in the country of Moab after he had sent away Hushim and Baara his wives. 
1CH.8.9	By Hodesh his wife he became the father of Jobab, Zibia, Mesha, Malcam, 
1CH.8.10	Jeuz, Sachia, Mirmah. These were his sons, heads of fathers’ 
1CH.8.11	By Hushim he became the father of Abitub and Elpaal. 
1CH.8.12	The sons of Elpaal 
1CH.8.13	and Beriah and Shema, who were heads of fathers’ 
1CH.8.14	and Ahio, Shashak and Jeremoth. 
1CH.8.15	Zebadiah, Arad, Eder, 
1CH.8.16	Michael, Ishpah and Joha 
1CH.8.17	Zebadiah, Meshullam, Hizki, Heber, 
1CH.8.18	Ishmerai, Izliah and Jobab 
1CH.8.19	Jakim, Zichri, Zabdi, 
1CH.8.20	Elienai, Zillethai, Eliel, 
1CH.8.21	Adaiah, Beraiah and Shimrath 
1CH.8.22	Ishpan, Eber, Eliel, 
1CH.8.23	Abdon, Zichri, Hanan, 
1CH.8.24	Hananiah, Elam, Anthothijah, 
1CH.8.25	Iphdeiah and Penuel 
1CH.8.26	Shamsherai, Shehariah, Athaliah, 
