GEN.1.1	In the beginning God created the heavens and the earth. 
ISA.44.15	Then it is something for a man to burn. so he takes one of them and warms himself. He also makes a fire to bake bread. He also makes a god and worships it. He makes an idol and bows before it. 
ISA.44.16	He burns half of it in the fire. With this half, he eats meat. He roasts a roast and is satisfied. He also warms himself and says, “Ah! I am warm, I have seen the fire.” 
ISA.44.17	Yet with the rest he makes a god, his carved image. He falls down before it and worships. He even prays to it and says, “Deliver me, for you are my god!” 
ISA.44.18	They do not know or understand! For He smeared over their eyes, so they cannot see, and their hearts, so they cannot understand. 
ISA.44.19	No one reflects in his heart, with no knowledge or discernment to say, “I burned half of it in the fire and I also baked bread on its coals. I roasted meat and ate—and then I make the rest of it an abomination? Should I bow before a block of wood?” 
ISA.44.20	He is feeding on ashes. A deceived heart has led him astray, so he cannot deliver his soul, nor say, “Isn’t what is in my right hand a fraud?” 
ISA.44.21	Remember these things, Jacob, and Israel, for you are My servant. I formed you, you are My servant. Israel, you will not be forgotten by Me! 
ISA.44.22	I have blotted out your transgressions like a thick cloud and your sins like a mist. Return to Me, for I have redeemed you.” 
ISA.44.23	Sing, O heavens, for 
ISA.44.24	Thus says 
ISA.44.25	causing the omens of boasters to fail, making fools of diviners, turning wise men backward and making their knowledge foolish, 
ISA.44.26	while confirming the word of His servant, fulfilling the counsel of His messengers, saying of Jerusalem, “She will be lived in” and of the cities of Judah, “They will be built, and I will raise up their ruins,” 
ISA.44.27	while saying to the deep, “Be dry, I will dry up your rivers,” 
ISA.44.28	while saying of Cyrus, “He is My shepherd, and he shall fulfill all My purpose” while saying to Jerusalem, “You will be built” and to the Temple, “Your foundation will be laid.” 
ISA.45.1	Thus says 
ISA.45.2	I will go before you and make crooked places straight. I will shatter bronze doors and cut through iron bars. 
ISA.45.3	I will give you treasures of darkness and hidden riches of secret places, so you may know that I am 
ISA.45.4	For the sake of Jacob My servant, and Israel My chosen one, I have also called you by name, I have given you a title of honor, though you have not known Me. 
ISA.45.5	I am 
ISA.45.6	so they may know, from the rising to the setting of the sun, that there is no one besides Me. I am 
ISA.45.7	I form light and create darkness. I make 
ISA.45.8	“Rain down, O heavens, from above, and let the clouds pour down justice. Let the earth open up, let salvation sprout, and righteousness spring up with it. I, 
ISA.45.9	 , to one who quarrels with his Maker, like a pot among the pots of the earth! Shall the clay say to the potter, “What have you made?” Or does your work say, “It has no handles”? 
ISA.45.10	 , to him who says to his father, “What have you begotten?” Or to a woman, “What have you born?” 
ISA.45.11	Thus says 
ISA.45.12	I made the earth and created man on it. My hands stretched out the heavens and I commanded all their host. 
ISA.45.13	“I stirred Cyrus up in righteousness and I will level all his roads. He will build My city and set My exiles free, with no price or bribe,” says 
ISA.45.14	Thus says 
ISA.45.15	Truly You are a God who hides Himself, O God of Israel, Savior! 
ISA.45.16	All of them will be ashamed, disgraced— idol-makers go in dishonor together. 
ISA.45.17	Israel has been saved by 
ISA.45.18	For thus says 
ISA.45.19	“I have not spoken in secret, in a place of a land of darkness. I did not say to the seed of Jacob, ‘Seek Me in desolation.’ I, 
ISA.45.20	“Assemble yourselves and come, draw near together, fugitives of the nations! Those who carry their wooden idols have no knowledge, praying to a god who cannot save. 
ISA.45.21	Declare and present your case, Indeed, let them consult together. Who foretold this from ancient time? Who has declared it of old? Is it not I, 
ISA.45.22	Turn to Me, and be saved, all the ends of the earth. For I am God—there is no other. 
ISA.45.23	By Myself I have sworn— the word has gone forth from My mouth in righteousness, and is irrevocable: that to Me every knee will bow, every tongue will swear. 
ISA.45.24	They will say of Me, ‘Only in 
ISA.45.25	In 
ISA.46.1	Bel bows down; Nebo stoops over. Their idols are for beasts and cattle. The things you carry are borne as burdens on weary beasts. 
ISA.46.2	They stoop, they bow down together, they cannot save the burden, but themselves go into captivity. 
ISA.46.3	“Listen to Me, house of Jacob, all the remnant of the house of Israel, borne by Me from birth, carried from the womb. 
ISA.46.4	Even to your old age I will be the same, until you are gray I will carry you. I have done it; I will bear you; I will carry you; I will deliver you. 
ISA.46.5	To whom will you liken Me, or make Me equal or compare Me, that we should be alike? 
ISA.46.6	They lavish gold from a purse and weigh out silver on the scales. They hire a goldsmith so he makes a god. They bow down. Yes, they worship it. 
ISA.46.7	They lift it upon a shoulder and carry it. They set in its place and there it stands. It does not budge from its place. Even if one cry to it, it cannot answer, nor save anyone from his trouble.”
ISA.46.8	“Remember this, and be assured. Recall it to mind, you transgressors. 
ISA.46.9	Remember the former things of old: For I am God—there is no other. I am God, and there is none like Me— 
ISA.46.10	declaring the end from the beginning, from ancient time, what is yet to come, saying, “My purpose will stand, and I will accomplish all that I please.” 
ISA.46.11	From the east I am calling a bird of prey, a man for My purpose from a far country. Truly I have spoken; I will bring it to pass; I have planned it; surely I will do it. 
ISA.46.12	Listen to Me, you stubborn-hearted, who are far from righteousness: 
ISA.46.13	I bring My justice near, it is not far off. So My salvation will not delay. I put salvation in Zion, My glory in Israel.”
ISA.47.1	Come down and sit in the dust, virgin daughter of Babylon. Sit on the ground without a throne, daughter of the Chaldeans. For you will no more be called tender and delicate. 
ISA.47.2	Take the millstones and grind flour. Remove your veil, strip off the skirt, uncover the leg, cross the rivers. 
ISA.47.3	Your nakedness will be uncovered, and your shame will be exposed. I will take vengeance, and will spare no one. 
ISA.47.4	Our Redeemer, 
ISA.47.5	Sit in silence, go into darkness, daughter of the Chaldeans. For you will no more be called the mistress-queen of kingdoms. 
ISA.47.6	I was angry with My people. I profaned My heritage. I gave them into your hand, but you showed them no mercy. You made your yoke very heavy on the aged. 
ISA.47.7	You said, “Forever, I will be the eternal mistress-queen!” You did not lay these things to heart or remember their end. 
ISA.47.8	Now then, hear this, voluptuous one, dwelling securely, saying in your heart, “I am, and there is no one besides me! I will not sit as a widow, or know the loss of children,” 
ISA.47.9	These two things will come upon you in a moment, in one day— loss of children and widowhood— they will come upon you in full measure in spite of your many sorceries and your many spells. 
ISA.47.10	You felt secure in your wickedness, You said, “No one sees me.” Your wisdom and your knowledge led you astray, so you have said in your heart, “I am—there is no one else beside me!” 
ISA.47.11	But calamity will come upon you. You won’t know how to charm it away. Disaster will fall on you, for which you cannot atone. Catastrophe you cannot foresee will suddenly come upon you. 
ISA.47.12	Stand fast in your enchantments and your many sorceries, which you have toiled over since your youth. Perhaps you will succeed? Perhaps you will cause terror? 
ISA.47.13	You are weary of your consultations. So many! So let the astrologers, star-gazers, predicting by new moons, stand up and save you from what will come upon you. 
ISA.47.14	Behold, they shall be as stubble. Fire will consume them. They cannot deliver themselves from the power of the flame! It is not a coal for warming by or a fire to sit before! 
ISA.47.15	So much have they become to you, with whom you have toiled, trafficking with you from your youth, each wandering about his own way. No one will save you! 
ISA.48.1	Hear this, house of Jacob, who are called by the Name of Israel, who came from the wellspring of Judah, who swear by the Name of 
ISA.48.2	For they call themselves by the holy city, and lean on the God of Israel, 
ISA.48.3	“I foretold the former things long ago. They went forth from My mouth, and I caused them to be heard. Suddenly I acted, so they came about. 
ISA.48.4	For I know that you are obstinate, and your neck is iron sinew, and your forehead bronze. 
ISA.48.5	So I foretold it to you long ago. before it came about I made you hear, lest you should say, ‘My idol did them, my carved image, yes, my molded image commanded them.’ 
