GEN.1.1	In the beginning God created the heavens and the earth.
2KI.23.4	Then the king instructed Hilkiah the high priest and the priests of the second rank and the Temple gatekeepers to remove from the 
2KI.23.5	He did away with the idolatrous priests, who had been appointed by the previous kings of Judah, for they had offered sacrifices at the pagan shrines throughout Judah and even in the vicinity of Jerusalem. They had also offered sacrifices to Baal, and to the sun, the moon, the constellations, and to all the powers of the heavens. 
2KI.23.6	The king removed the Asherah pole from the 
2KI.23.7	He also tore down the living quarters of the male and female shrine prostitutes that were inside the Temple of the 
2KI.23.8	Josiah brought to Jerusalem all the priests who were living in other towns of Judah. He also defiled the pagan shrines, where they had offered sacrifices—all the way from Geba to Beersheba. He destroyed the shrines at the entrance to the gate of Joshua, the governor of Jerusalem. This gate was located to the left of the city gate as one enters the city. 
2KI.23.9	The priests who had served at the pagan shrines were not allowed to serve at
2KI.23.10	Then the king defiled the altar of Topheth in the valley of Ben-Hinnom, so no one could ever again use it to sacrifice a son or daughter in the fire
2KI.23.11	He removed from the entrance of the 
2KI.23.12	Josiah tore down the altars that the kings of Judah had built on the palace roof above the upper room of Ahaz. The king destroyed the altars that Manasseh had built in the two courtyards of the 
2KI.23.13	The king also desecrated the pagan shrines east of Jerusalem, to the south of the Mount of Corruption, where King Solomon of Israel had built shrines for Ashtoreth, the detestable goddess of the Sidonians; and for Chemosh, the detestable god of the Moabites; and for Molech,
2KI.23.14	He smashed the sacred pillars and cut down the Asherah poles. Then he desecrated these places by scattering human bones over them.
2KI.23.15	The king also tore down the altar at Bethel—the pagan shrine that Jeroboam son of Nebat had made when he caused Israel to sin. He burned down the shrine and ground it to dust, and he burned the Asherah pole. 
2KI.23.16	Then Josiah turned around and noticed several tombs in the side of the hill. He ordered that the bones be brought out, and he burned them on the altar at Bethel to desecrate it. (This happened just as the 
2KI.23.16	Then Josiah turned and looked up at the tomb of the man of God
2KI.23.17	“What is that monument over there?” Josiah asked.
2KI.23.17	And the people of the town told him, “It is the tomb of the man of God who came from Judah and predicted the very things that you have just done to the altar at Bethel!”
2KI.23.18	Josiah replied, “Leave it alone. Don’t disturb his bones.” So they did not burn his bones or those of the old prophet from Samaria.
2KI.23.19	Then Josiah demolished all the buildings at the pagan shrines in the towns of Samaria, just as he had done at Bethel. They had been built by the various kings of Israel and had made the 
2KI.23.20	He executed the priests of the pagan shrines on their own altars, and he burned human bones on the altars to desecrate them. Finally, he returned to Jerusalem.
2KI.23.21	King Josiah then issued this order to all the people: “You must celebrate the Passover to the 
2KI.23.22	There had not been a Passover celebration like that since the time when the judges ruled in Israel, nor throughout all the years of the kings of Israel and Judah. 
2KI.23.23	But in the eighteenth year of King Josiah’s reign, this Passover was celebrated to the 
2KI.23.24	Josiah also got rid of the mediums and psychics, the household gods, the idols,
2KI.23.25	Never before had there been a king like Josiah, who turned to the 
2KI.23.26	Even so, the 
2KI.23.27	For the 
2KI.23.28	The rest of the events in Josiah’s reign and all his deeds are recorded in 
2KI.23.29	While Josiah was king, Pharaoh Neco, king of Egypt, went to the Euphrates River to help the king of Assyria. King Josiah and his army marched out to fight him,
2KI.23.30	Josiah’s officers took his body back in a chariot from Megiddo to Jerusalem and buried him in his own tomb. Then the people of the land anointed Josiah’s son Jehoahaz and made him the next king.
2KI.23.31	Jehoahaz was twenty-three years old when he became king, and he reigned in Jerusalem three months. His mother was Hamutal, the daughter of Jeremiah from Libnah. 
2KI.23.32	He did what was evil in the 
2KI.23.33	Pharaoh Neco put Jehoahaz in prison at Riblah in the land of Hamath to prevent him from ruling
2KI.23.34	Pharaoh Neco then installed Eliakim, another of Josiah’s sons, to reign in place of his father, and he changed Eliakim’s name to Jehoiakim. Jehoahaz was taken to Egypt as a prisoner, where he died.
2KI.23.35	In order to get the silver and gold demanded as tribute by Pharaoh Neco, Jehoiakim collected a tax from the people of Judah, requiring them to pay in proportion to their wealth.
2KI.23.36	Jehoiakim was twenty-five years old when he became king, and he reigned in Jerusalem eleven years. His mother was Zebidah, the daughter of Pedaiah from Rumah. 
2KI.23.37	He did what was evil in the 
2KI.24.1	During Jehoiakim’s reign, King Nebuchadnezzar of Babylon invaded the land of Judah. Jehoiakim surrendered and paid him tribute for three years but then rebelled. 
2KI.24.2	Then the 
2KI.24.3	These disasters happened to Judah because of the 
2KI.24.4	who had filled Jerusalem with innocent blood. The 
2KI.24.5	The rest of the events in Jehoiakim’s reign and all his deeds are recorded in 
2KI.24.6	When Jehoiakim died, his son Jehoiachin became the next king.
2KI.24.7	The king of Egypt did not venture out of his country after that, for the king of Babylon captured the entire area formerly claimed by Egypt—from the Brook of Egypt to the Euphrates River.
2KI.24.8	Jehoiachin was eighteen years old when he became king, and he reigned in Jerusalem three months. His mother was Nehushta, the daughter of Elnathan from Jerusalem. 
2KI.24.9	Jehoiachin did what was evil in the 
2KI.24.10	During Jehoiachin’s reign, the officers of King Nebuchadnezzar of Babylon came up against Jerusalem and besieged it. 
2KI.24.11	Nebuchadnezzar himself arrived at the city during the siege. 
2KI.24.12	Then King Jehoiachin, along with the queen mother, his advisers, his commanders, and his officials, surrendered to the Babylonians.
2KI.24.12	In the eighth year of Nebuchadnezzar’s reign, he took Jehoiachin prisoner. 
2KI.24.13	As the 
2KI.24.14	King Nebuchadnezzar took all of Jerusalem captive, including all the commanders and the best of the soldiers, craftsmen, and artisans—10,000 in all. Only the poorest people were left in the land.
2KI.24.15	Nebuchadnezzar led King Jehoiachin away as a captive to Babylon, along with the queen mother, his wives and officials, and all Jerusalem’s elite. 
2KI.24.16	He also exiled 7,000 of the best troops and 1,000 craftsmen and artisans, all of whom were strong and fit for war. 
2KI.24.17	Then the king of Babylon installed Mattaniah, Jehoiachin’s
2KI.24.18	Zedekiah was twenty-one years old when he became king, and he reigned in Jerusalem eleven years. His mother was Hamutal, the daughter of Jeremiah from Libnah. 
2KI.24.19	But Zedekiah did what was evil in the 
2KI.24.20	These things happened because of the 
2KI.24.20	Zedekiah rebelled against the king of Babylon.
2KI.25.1	So on January 15,
2KI.25.2	Jerusalem was kept under siege until the eleventh year of King Zedekiah’s reign.
2KI.25.3	By July 18 in the eleventh year of Zedekiah’s reign,
2KI.25.4	Then a section of the city wall was broken down. Since the city was surrounded by the Babylonians,
2KI.25.5	But the Babylonian
2KI.25.6	They captured the king and took him to the king of Babylon at Riblah, where they pronounced judgment upon Zedekiah. 
2KI.25.7	They made Zedekiah watch as they slaughtered his sons. Then they gouged out Zedekiah’s eyes, bound him in bronze chains, and led him away to Babylon.
2KI.25.8	On August 14 of that year,
2KI.25.9	He burned down the Temple of the 
2KI.25.10	Then he supervised the entire Babylonian army as they tore down the walls of Jerusalem on every side. 
2KI.25.11	Then Nebuzaradan, the captain of the guard, took as exiles the rest of the people who remained in the city, the defectors who had declared their allegiance to the king of Babylon, and the rest of the population. 
2KI.25.12	But the captain of the guard allowed some of the poorest people to stay behind to care for the vineyards and fields.
2KI.25.13	The Babylonians broke up the bronze pillars in front of the 
2KI.25.14	They also took all the ash buckets, shovels, lamp snuffers, ladles, and all the other bronze articles used for making sacrifices at the Temple. 
2KI.25.15	The captain of the guard also took the incense burners and basins, and all the other articles made of pure gold or silver.
2KI.25.16	The weight of the bronze from the two pillars, the Sea, and the water carts was too great to be measured. These things had been made for the 
2KI.25.17	Each of the pillars was 27 feet
2KI.25.18	Nebuzaradan, the captain of the guard, took with him as prisoners Seraiah the high priest, Zephaniah the priest of the second rank, and the three chief gatekeepers. 
2KI.25.19	And from among the people still hiding in the city, he took an officer who had been in charge of the Judean army; five of the king’s personal advisers; the army commander’s chief secretary, who was in charge of recruitment; and sixty other citizens. 
2KI.25.20	Nebuzaradan, the captain of the guard, took them all to the king of Babylon at Riblah. 
2KI.25.21	And there at Riblah, in the land of Hamath, the king of Babylon had them all put to death. So the people of Judah were sent into exile from their land.
2KI.25.22	Then King Nebuchadnezzar appointed Gedaliah son of Ahikam and grandson of Shaphan as governor over the people he had left in Judah. 
