PRO.1.1	 Прыповесьці Салямона, сына Давіда, валадара Ізраіля,
MRK.14.61	 А Ён маўчаў і нічога не адказваў. Зноў першасьвятар спытаўся ў Яго і гаворыць Яму: «Ці Ты — Хрыстос, Сын Дабраслаўлёнага?»
MRK.14.62	 А Ісус сказаў: «Гэта Я, і вы ўгледзіце Сына Чалавечага, Які сядзіць праваруч Моцы і Які ідзе на аблоках нябесных».
MRK.14.63	 Тады першасьвятар, разьдзёршы вопраткі свае, кажа: «Нашто патрэбны нам яшчэ сьведкі?
MRK.14.64	 Вы чулі блюзьнерства? Як вам здаецца?» Тыя ж усе прысудзілі, што Ён варты сьмерці.
MRK.14.65	 І некаторыя пачалі пляваць на Яго, і засланяць аблічча Яго, і біць Яго, і гаварыць Яму: «Праракуй!» І паслугачы білі Яго па шчоках.
MRK.14.66	 І калі Пётар быў на панадворку ўнізе, прыходзіць адна са служак першасьвятара
MRK.14.67	 і, убачыўшы Пятра, які грэўся, і прыгледзеўшыся да яго, кажа: «І ты быў з Ісусам з Назарэту?»
MRK.14.68	 Але ён адрокся, кажучы: «Ня ведаю і не разумею, што ты гаворыш». І выйшаў вонкі на пярэдні панадворак, і запяяў певень.
MRK.14.69	 І служка, зноў убачыўшы яго, пачала казаць тым, што стаялі побач: «Гэты адзін з іх».
MRK.14.70	 А ён зноў адрокся. І, неўзабаве, тыя, што там стаялі, зноў кажуць Пятру: «Праўда, ты з іх, бо ты — Галілеец, і гаворка твая падобная».
MRK.14.71	 А ён пачаў клясьціся і прысягаць: «Ня ведаю Чалавека Гэтага, пра Якога гаворыце».
MRK.14.72	 І другі раз запяяў певень, і ўзгадаў Пётар слова, якое сказаў яму Ісус: «Перш, чым певень двойчы запяе, ты тройчы адрачэшся ад Мяне». І пачаў плакаць.
MRK.15.1	 І адразу раніцою, зрабіўшы нараду, першасьвятары са старшынямі і кніжнікамі, і ўвесь сынэдрыён, зьвязаўшы Ісуса, павялі і выдалі Пілату.
MRK.15.2	 І спытаўся ў Яго Пілат: «Ты — Валадар Юдэйскі?» А Ён, адказваючы, гаворыць яму: «Ты кажаш».
MRK.15.3	 І вінавацілі Яго першасьвятары ў многім.
MRK.15.4	 А Пілат зноў спытаўся ў Яго: «Нічога не адказваеш? Глядзі, як шмат сьведчаць супраць Цябе?»
MRK.15.5	 Але Ісус больш нічога не адказваў, так што Пілат зьдзівіўся.
MRK.15.6	 А на сьвята ён звальняў ім аднаго з вязьняў, за якога прасілі.
MRK.15.7	 Быў жа адзін, называны Барабба, увязьнены разам з супольнікамі, якія пад час паўстаньня ўчынілі забойства.
MRK.15.8	 І, закрычаўшы, натоўп пачаў прасіць таго, што рабіў ім заўсёды.
MRK.15.9	 А Пілат адказаў ім, кажучы: «Хочаце, адпушчу вам Валадара Юдэйскага?»
MRK.15.10	 Бо ведаў, што першасьвятары праз зайздрасьць выдалі Яго.
MRK.15.11	 Але першасьвятары падбухторылі натоўп, каб лепш адпусьціў ім Бараббу.
MRK.15.12	 Дык Пілат, адказваючы, зноў сказаў ім: «Што вы хочаце, каб я зрабіў з Тым, Каго называеце Валадаром Юдэйскім?»
MRK.15.13	 Але яны зноў закрычалі: «Укрыжуй Яго!»
MRK.15.14	 Пілат жа сказаў ім: «Што ліхога ўчыніў Ён?» Але яны яшчэ мацней крычалі: «Укрыжуй Яго!»
MRK.15.15	 Дык Пілат, хочучы дагадзіць натоўпу, адпусьціў ім Бараббу, а Ісуса, убічаваўшы, выдаў на ўкрыжаваньне.
MRK.15.16	 І жаўнеры завялі Яго на панадворак, што завецца прэторыя, і склікаюць усю кагорту.
MRK.15.17	 І апранаюць Яго ў пурпур, і, сплёўшы вянок з церняў, ускладаюць на Яго.
MRK.15.18	 І пачалі вітаць Яго: «Радуйся, Валадару Юдэйскі!»
MRK.15.19	 І білі Яго трысьцінай па галаве, і плявалі на Яго, і, кленчучы, пакланяліся Яму.
MRK.15.20	 І калі назьдзекваліся з Яго, зьнялі з Яго пурпур, і апранулі Яго ў адзеньне Ягонае. І вядуць Яго, каб Яго ўкрыжаваць.
MRK.15.21	 І прымушаюць нейкага Сымона Кірэнэйца, бацьку Аляксандра і Руфа, які ішоў з поля і праходзіў міма, каб узяў крыж Ягоны.
MRK.15.22	 І прыводзяць Яго на Гальготу, месца, што перакладаецца Месца Чэрапа.
MRK.15.23	 І далі Яму піць віно, зьмяшанае са сьмірнай, але Ён не прыняў.
MRK.15.24	 І тыя, што крыжавалі Яго, падзялілі адзеньне Ягонае, кідаючы жэрабя, хто мае яго ўзяць.
MRK.15.25	 А была гадзіна трэцяя, і ўкрыжавалі Яго.
