GEN.1.1	In the beginning God created the heavens and the earth. 
EXO.29.21	Then take some of the blood that is on the altar and some of the anointing oil, and sprinkle it on Aharon and his clothing and on his sons and the clothing of his sons with him; so that he and his clothing will be consecrated, and with him his sons and his sons’ clothing. 
EXO.29.22	Also take the fat from the ram, the fat tail, the fat that covers the inner organs, the two kidneys, the fat covering them and the right thigh — for it is a ram of consecration — 
EXO.29.23	along with one loaf of bread, one cake of oiled bread and one wafer from the basket of 
EXO.29.24	and put it all in the hands of Aharon and his sons. They are to wave them as a wave offering in the presence of 
EXO.29.25	Then take them back; and burn them up in smoke on the altar, on top of the burnt offering, to be a pleasing aroma before 
EXO.29.26	“Take the breast of the ram for Aharon’s consecration, and wave it as a wave offering before 
EXO.29.27	Consecrate the breast of the wave offering and the thigh of any contribution that has been waved and raised up, whether from the ram of consecration, or from anything else meant for Aharon or his sons; 
EXO.29.28	this will belong to Aharon and his sons as their share perpetually due from the people of Isra’el — it will be a contribution from the people of Isra’el from their peace offerings, their contribution to 
EXO.29.29	“The holy garments of Aharon will be used by his sons after him; they will be anointed and consecrated in them. 
EXO.29.30	The son who becomes 
EXO.29.31	Take the ram of consecration, and boil its meat in a holy place. 
EXO.29.32	Aharon and his sons will eat the ram’s meat and the bread in the basket at the entrance to the tent of meeting. 
EXO.29.33	They are to eat the things with which atonement was made for them, to inaugurate and consecrate them; no one else may eat this food, because it is holy. 
EXO.29.34	If any of the meat for the consecration or any of the bread remains until morning, burn up what remains; it is not to be eaten, because it is holy. 
EXO.29.35	Carry out all these orders I have given you concerning Aharon and his sons. You are to spend seven days consecrating them.
EXO.29.36	“Each day, offer a young bull as a sin offering, besides the other offerings of atonement; offer the sin offering on the altar as your atonement for it; then anoint it to consecrate it. 
EXO.29.37	Seven days you will make atonement on the altar and consecrate it; thus the altar will be especially holy, and whatever touches the altar will become holy.
EXO.29.38	“Now this is what you are to offer on the altar: two lambs a year old, regularly, every day. 
EXO.29.39	The one lamb you are to offer in the morning and the other lamb at dusk. 
EXO.29.40	With the one lamb offer two quarts of finely ground flour mixed with one quart of oil from pressed olives; along with one quart of wine as a drink offering. 
EXO.29.41	The other lamb you are to offer at dusk; do with it as with the morning grain and drink offerings — it will be a pleasing aroma, an offering made to 
EXO.29.42	Through all your generations this is to be the regular burnt offering at the entrance to the tent of meeting before 
EXO.29.43	There I will meet with the people of Isra’el; and the place will be consecrated by my glory. 
EXO.29.44	I will consecrate the tent of meeting and the altar, likewise I will consecrate Aharon and his sons to serve me in the office of 
EXO.29.45	Then I will live with the people of Isra’el and be their God: 
EXO.29.46	they will know that I am 
EXO.30.1	 “You are to make an altar on which to burn incense; make it of acacia-wood. 
EXO.30.2	It is to be eighteen inches square and three feet high; its horns are to be of one piece with it. 
EXO.30.3	Overlay it with pure gold — its top, all around its sides, and its horns; and put around it a molding of gold. 
EXO.30.4	Make two gold rings for it under its molding at the two corners on both sides; this is where the carrying-poles will go. 
EXO.30.5	Make the poles of acacia-wood, and overlay them with gold.
EXO.30.6	“Place it in front of the curtain by the ark for the testimony, in front of the ark-cover that is over the testimony, where I will meet with you. 
EXO.30.7	Aharon will burn fragrant incense on it as a pleasing aroma every morning; he is to burn it when he prepares the lamps. 
EXO.30.8	Aharon is also to burn it when he lights the lamps at dusk; this is the regular burning of incense before 
EXO.30.9	You are not to offer unauthorized incense on it, or a burnt offering or a grain offering; and you are not to pour a drink offering on it. 
EXO.30.10	Aharon is to make atonement on its horns once a year — with the blood of the sin offering of atonement he is to make atonement for it once a year through all your generations; it is especially holy to 
EXO.30.11	 said to Moshe, 
EXO.30.12	“When you take a census of the people of Isra’el and register them, each, upon registration, is to pay a ransom for his life to 
EXO.30.13	Everyone subject to the census is to pay as an offering to 
EXO.30.14	Everyone over twenty years of age who is subject to the census is to give this offering to 
EXO.30.15	the rich is not to give more or the poor less than the half-
EXO.30.16	You are to take the atonement money from the people of Isra’el and use it for the service in the tent of meeting, so that it will be a reminder of the people of Isra’el before 
EXO.30.17	 said to Moshe, 
EXO.30.18	“You are to make a basin of bronze, with a base of bronze, for washing. Place it between the tent of meeting and the altar, and put water in it. 
EXO.30.19	Aharon and his sons will wash their hands and feet there 
EXO.30.20	when they enter the tent of meeting — they are to wash with water, so that they won’t die. Also when they approach the altar to minister by burning an offering for 
EXO.30.21	they are to wash their hands and feet, so that they won’t die. This is to be a perpetual law for them through all their generations.”
EXO.30.22	 said to Moshe, 
EXO.30.23	“Take the best spices — 500 
EXO.30.24	500 
EXO.30.25	and make them into a holy anointing oil; blend it and perfume it as would an expert perfume-maker; it will be a holy anointing oil. 
EXO.30.26	Use it to anoint the tent of meeting, the ark for the testimony, 
EXO.30.27	the table and all its utensils, the 
EXO.30.28	the altar for burnt offerings and all its utensils, and the basin with its base. 
EXO.30.29	You are to consecrate them — they will be especially holy, and whatever touches them will be holy. 
EXO.30.30	Then you are to anoint Aharon and his sons — you are to consecrate them to serve me in the office of 
EXO.30.31	“Tell the people of Isra’el, ‘This is to be a holy anointing oil for me through all your generations. 
EXO.30.32	It is not to be used for anointing a person’s body; and you are not to make any like it, with the same composition of ingredients — it is holy, and you are to treat it as holy. 
EXO.30.33	Whoever makes any like it or uses it on any unauthorized person is to be cut off from his people.’”
EXO.30.34	 said to Moshe, “Take aromatic plant substances — balsam resin, sweet onycha root and bitter galbanum gum — these spices along with frankincense, all in equal quantities; 
EXO.30.35	and make incense, blended and perfumed as would an expert perfume-maker, salted, pure and holy. 
EXO.30.36	You are to grind up some of it very finely and put it in front of the testimony in the tent of meeting where I will meet with you; you are to regard it as especially holy. 
EXO.30.37	You are not to make for your own use any incense like it, with the same composition of ingredients — you are to treat it as holy, for 
EXO.30.38	Whoever makes up any like it to use as perfume is to be cut off from his people.”
EXO.31.1	 said to Moshe, 
EXO.31.2	“I have singled out B’tzal’el the son of Uri the son of Hur, of the tribe of Y’hudah. 
EXO.31.3	I have filled him with the Spirit of God — with wisdom, understanding and knowledge concerning every kind of artisanry. 
EXO.31.4	He is a master of design in gold, silver, bronze, 
