MAT.1.1	LIOAR Sheeloghe Yeesey Creest, Mac Ghavid, Mac Abraham.
MAT.26.4	As hug ad nyn goyrle dy cheilley, my‐chione Yeesey y ghoall gy follit, as y choyrt e gy baase.
MAT.26.5	Agh doort ad, cha nee er laa yn ealley, er aggle dy bee irree magh ayn mastey yn pobble.
MAT.26.6	¶ Nish tra va Yeesey ays Bethany ayns thie Simon yn lourane.
MAT.26.7	Haink huggey ben as box alabaster dy ooill feer deyr eck, as gheyrt ee eh er e chione echey, myr ve ny hoie ec bee.
MAT.26.8	Agh tra honnick y vooinjer va sheer geyrt er shoh, vad jymmosagh, gra, cre’n‐fa va yn jummal shoh jeant?
MAT.26.9	Son oddagh yn ooill shoh v’er ny ve creckit son moarane, as er ny choyrt da ny boughtyn.
MAT.26.10	Tra hoig Yeesey shoh, doort e roo, kys dy vel shiu boirey yn ven? son thiee er nobbragh obber vie orryms.
MAT.26.11	Son ta ny boughtyn eu kinjagh meriu, agh mish cha vel eu kinjagh.
MAT.26.12	Son liorish dy vel ee er gheartey yn ooill shoh er my chorp, thiee er nianoo eh gouyr my oanluckey.
MAT.26.13	Dy firrinagh ta mee gra riu, raad erbee dy bee yn sushtal shoh er ny phreacheil ayns ooilley’n teihll, bee shoh myrgeddyn ta’n ven shoh er ny yianoo, er ny insh; son cooinaghtyn jee.
MAT.26.14	¶ Eishtagh hie fer jeh’n daa ostyl yeig, va enmyssit Yuase Iscariot, gys ny ard saggyrtyn.
MAT.26.15	As doort e roo, Cre ver shiu doos, as livreym e hiu? As ren ad coonaant rish son jeih peeshyn as feed dy argid.
MAT.26.16	As veih’n tra shen ve shirrey caa dy vrah eh.
MAT.26.17	¶ Nish er y chied laa jeh fealley yn arran millish, haink y vooinjer va sheer geyrt er Yeesey huggey, as doort ad rish, Cre’n raad sailt shin dy yanoo aarloo er dy hon dy ee yn Eayn caisht?
MAT.26.18	As doort e, Gow‐jee gys yn ard‐valley gys leid y dooinney shen, as abber‐jee rish, Ta’n maishter gra, Ta my earishys ec laue, freillym y chaisht ec dty hie’s marish y vooinjer ta sheer geyrt orrym.
MAT.26.19	As ren adsyn myr va Yeesey er noardaghey daue, as daarlee ad yn Eayn caisht.
MAT.26.20	Nish tra va’n fastyr er‐jeet, hoie e sheese marish yn daa ostyl yeig.
MAT.26.21	As myr va’d gee, doort e, Dy firrinagh ta mee gra riu, dy jean annane eauish mish y vrah.
MAT.26.22	As va’d feer trimshagh, as ren ad toshiaght dy chooilley annane oc dy ghra rish, Hiarn, nee orryms tow cheet?
MAT.26.23	As dansoor eshyn, gra, Eshyn ta thummey e laue mârym ayns y chlare, e shen nee mee y vrah.
MAT.26.24	Ta’n mac dooinney goll, myr te scruit jeh: agh smerrick da’n dooinney shen liorish vees yn mac dooinney er ny vrah: veagh eh er ny ve mie son y dooinney shen, mannagh beagh e er‐jeet er y teihll.
MAT.26.25	Eisht dansoor Yuase ren y vrah e, as doort e, Vaishter nee mish e? Doort eshyn rish, Tow er ghra eh.
MAT.26.26	¶ As myr vad gee, ghow Yeesey arran, as vannee e as vrish e eh, as hug e eh da ny hostyllyn, gra, Gow‐jee, ee‐jee, shoh my chorps.
MAT.26.27	As ghow e yn cappan, as hug e booise, as hug e eh daue, gra, Iv‐jee ooilley jeh shoh.
MAT.26.28	Son shoh my uill’s jeh’n chymney noa, te’r ny gheartey son ymmodee son leih peccaghyn.
MAT.26.29	Agh ta mee gra riu, Nagh niv‐ym maghey shoh jeh mess y villey feeney, derrey’n laa ivym eh as yn noa mêriu ayns reeriaght my Ayrey.
MAT.26.30	As tra va’d er ghoall arrane spyrrydoil, hie ad magh gys cronck ny Olivyn.
MAT.26.31	Eishtagh doort Yeesey roo, Failee yn credjue eauish ooilley noght kyndagh ryms: son te scruit, Bwoaillym’s yn bochilley, as bee kirree yn chioltane er nyn skeylley.
MAT.26.32	Agh erreish dou ve’r nirree reesht, hem reue gys Galilee.
MAT.26.33	Dansoor Peddyr as doort e rish, Ga dy vail credjue dy chooilley ghooinney kyndagh rhyts, cha vail my chredjue’s dy bragh.
MAT.26.34	Doort Yeesey rish, Dy firrinagh ta mee gra rhyt, yn uy noght, roish my ger yn kellagh, dy nob uss mish three keartyn.
MAT.26.35	Doort Peddyr rish, Dy beïn dy gholl gy baase mârt, cha nobbin oo. As er yn aght keddyn loar ooilley ny ostyllyn.
MAT.26.36	¶ Eishtagh haink Yeesey mâroo gys ynnyd va enmyssit Gethsemane, as doort e rish ny ostyllyn, Soie‐jee shiuish ayns shoh, choud as hems gys padjer ayns shid.
MAT.26.37	As ghow e marish Peddyr as daa vac Zebedee, as ren e toshiaght dy ve trimshagh as trome‐chreeagh.
MAT.26.38	Eisht doort e roo, Ta my annym feer trimshagh, dy jarroo gys y baase; fuirree‐jee ayns shoh as jean‐jee watchal mârym.
MAT.26.39	As hie e red beg sodjey, as huit e sheese er e eddin, as ghow e padjer as doort e, O my Ayr, my te possible, lig da’n cappan shoh goll shaghym: ny yei cha nee m’aigneys, agh dt’aigneys dy row jeant.
MAT.26.40	As haink e gys ny ostyllyn, as hooar e ad nyn gadley, as doort e rish Peddyr, kys ta shoh, nagh row shiu able watchal mârym yn oor?
MAT.26.41	Bee‐jee er nyn dwoai as guee‐jee, nagh duit shiu ayns miolaghey: Tan spyrryd eu dy jarroo arryltagh, agh t’an eihl annoon.
MAT.26.42	Hie e roish reesht yn nah cheart, as ghow e padjer, gra, O my Ayr, mannagh vod y cappan shoh goll shaghym, fegooish mee dy iv eh, dt’aigneys dy row jeant.
MAT.26.43	As haink e as hooar e ad nyn gadley reesht, son va ny sooyllyn oc trome.
MAT.26.44	As daag e ad, as hie e roish reesht, as ghow e padjer yn tress cheart gra ny goan keddyn.
MAT.26.45	Eishtagh haink e gys e ostyllyn, as doort e roo, Caidle‐jee nish as gow‐jee nyn vea; cur‐my-ner ta’n oor tayrn er‐gerrey, as ta’n Mac dooinney er ny vrah gys lauyn peccee.
MAT.26.46	Ee ree‐jee, lig dooin goll: cur‐my‐ner, te eshyn ergerrey dooin ta dy my vrah.
MAT.26.47	¶ As choud as ve foast loart, cur‐my‐ner, haink Yuase fer jeh’n daa ostyl yeig, as va sheshaght woar marish lesh cliwnyn as luirg, veih ny ard‐saggyrtyn as shanstyr yn pobble.
MAT.26.48	Nish hug eshyn ve’r vrah e, cowrey daue, gra, Quoi‐erbee verryms paag da, shen e, cum-jee e dy shicker.
MAT.26.49	As chelleeragh haink e gys Yeesey, as doort e, Dy vannee dhyt vainshter, as phaag e e.
MAT.26.50	As doort Yeesey rish, Charrey, cre’n fa t’ow er‐jeet? Eishtagh haink ad as hug ad nyn lauyn er Yeesey, as ghow ad e.
MAT.26.51	As cur‐my‐ner heen fer jeusyn va marish Yeesey magh e laue, as hayrn e e chliwe, as woail e fer‐mooinjery yn ard saggyrt, as yiare e yn chleash jeh.
MAT.26.52	Eishtagh doort Yeesey rish, Cur seose dty chliwe reesht ayns e ynnyd; son nee adsyn ooilley ta goall e chliwe, cherraghtyn liorish y chliwe.
MAT.26.53	Vel uss goal as laue, nagh voddyms nish guee gys my ayr, as yinnagh e chelleeragh hym er‐skyn daa legion jeig dy ainlyn?
MAT.26.54	Agh kys eisht vees ny scripturyn er nyn gooilleeney, dy nee shoh myr te dy ve?
MAT.26.55	Ayns yn oor keddyn doort Yeesey rish y pobble, Vel shiu er‐jeet magh myr noi maarlagh, lesh cliwnyn as luirg dy my ghoal? Hoie‐mee meriu gagh laa gynsaghey ayns y chiamble, as cha ren shiu my ghoall.
MAT.26.56	Agh va ooilley shoh jeant, dy voddagh scripturyn ny phaderyn ve cooilleenit. Eishtagh ren ooilley ny ostyllyn e y hreggeil as cosney rowe.
MAT.26.57	¶ As leeid y vooinjer ve’r ghoall Yeesey e ersooyl gys Caiaphas yn ard saggyrt, raad va ny scruderyn as y chanstyr er nyn jaglym cooidjagh.
MAT.26.58	Agh deiyr Peddyr er foddey ny yei, gys thie yn ard saggyrt, as hie e stiagh, as hoie e marish ny shiarvaantyn dy yeaghyn cre veagh y jerrey.
MAT.26.59	Nish va ny ard saggyrtyn as y chanstyr as ooilley’n choonceil shirrey fenish foalsey noi Yeesey dy choyrt e gy baase.
MAT.26.60	Agh cha dooar ad veg: ga dy daink ymmodee fenishyn foalsey, foast cha dooar ad veg. Ec y jerrey haink daa enish foalsey,
MAT.26.61	As doort ad, Te shoh er ghra, Ta mish able chiamble Yee y lieggal, as y hroggal eh reesht ayns three laa.
MAT.26.62	As dirree yn ard saggyrt seose, as doort e rish, Nagh vel oo cur ansoor? Cre ta’d shoh dy hoils haghey dtoi?
MAT.26.63	Agh chum Yeesey e hengey. As dreggyr yn ard saggyrt as doort e rish, Ta mee cur currym ort liorish yn Jee bio, oo dy insh dooin, nee oo yn Creest Mac Yee.
MAT.26.64	Doort Yeesey rish, Tow uss er ghra eh ny yei ta mish gra riu, Ny lurg shoh hee shiu yn Mac dooinney ny hoie er laue yesh yn phooar, as cheet ayns bodjallyn yn aer.
MAT.26.65	Eishtagh raip yn ard saggyrt e eaddagh, gra, Te er loart goan mollaghtagh, cre’n feme sodjey t’ain er fenishyn? cur‐my‐ner nish ta shiu er chlashtyn e ghoan mollaghtagh.
MAT.26.66	Cre ta shiu dy smooinaghtyn? Dansoor ad as doort ad, Te toilchin dy ve er ny choyrt gy baase.
MAT.26.67	Eisht chew ad shellaghyn ayns e eddin, as woail ad e, as woail feallagh elley e lesh bassyn nyn lauyn.
MAT.26.68	Gra, Jean phaderys dooin uss y Chreest, quoi e ta dy dty woalley?
MAT.26.69	¶ Nish va Peddyr ny hoie cheumoie jeh’n cheshaght ayns y hall; as haink ben‐aeg huggey, gra, Vow uss myrgeddyn marish Yeesey dy Ghalilee.
MAT.26.70	Agh dob e kiongoyrt roo ooilley, gra, Cha s’aym cre t’ow dy ghra.
MAT.26.71	As tra ve er gholl magh ayns y phoreh, honnick ben‐aeg elley e, as doort ee roosyn vayns shen, Ve shoh myrgeddyn marish Yeesey dy Nazareth.
MAT.26.72	As reeshtagh dob e lesh loo, Cha nione dou yn dooinney.
MAT.26.73	As tammylt ny lurg shen haink huggey yn vooinjer va nyn shassoo liorish, as doort ad rish Peddyr, Shicker, she fer jeu oo, son ta dty ghlare dy dty vrah.
MAT.26.74	Eisht ren e toshiaght dy ghweeaghyn as dy loo, gra, Cha nione dou yn dooinney. As chelleeragh gher yn keillagh.
MAT.26.75	As chooinee Peddyr er ny goan va Yeesey er ghra rish, Roish my gher y kelliagh, obbee uss mish three cheartyn. As hie e magh as che ayn e dy sharroo.
MAT.27.1	TRA van moghrey er‐jeet, hug ooilley ny ard saggyrtyn as shanstyr yn pobble nyn goyrle dy cheilley, dy choyrt e gy baase.
MAT.27.2	As erreish daue ve’r chiangley e, leeid ad e ersooyl, as livrey ad e gys Pontius Pilate yn kianoort.
MAT.27.3	¶ Tra honnick eisht, Yuase ren y vrah e, dy row e er ny gheyrey, ghow e arrys, as hug e lesh reesht ny jeih peeshyn as feed dy argid gys ny ard saggyrtyn as y chanstyr,
MAT.27.4	Gra, Ta mee er nianoo peccah, ayns dy vel mee er vrah yn uill niau‐chyndagh. As doort adsyn, Cra ta shen dooinyn? jeagh uss da shen.
MAT.27.5	As hilg e sheese ny peeshyn argid ayns y chiamble as jimmee e roish, as hie e as ren e e hene y chroghey.
MAT.27.6	As ghow ny ard saggyrtyn ny peeshyn argid as doort ad, Cha vel lowal dy choyrt ad mastey tashtaghyn y chiamble, er‐yn‐oyr dy nee leagh folley eh.
MAT.27.7	As ghow ad coyrle, as chionnee ad lieu magher fer ny craie, dy oanluckey joarreeyn ayn.
MAT.27.8	Shen‐y‐fa va’n magher shen enmyssit magher folley gys y laa t’ayn jiu.
MAT.27.9	(Shen y tra va cooilleenit ny va loarit liorish Jeremy yn phadeyr, gra, As ghow ad ny jeih peeshyn as feed dy argid, yn phrice echyssyn v’er ny phriceil, e ren adsyn jeh cloan Israel y phriceil.
MAT.27.10	As hug ad ad son magher fer ny craie, myr va’n Chiarn er no’ardaghey doos.)
MAT.27.11	As hass Yeesey kiongoyrt rish y kianoort, as denee yn kianoort jeh, gra, Nee uss ree ny Hewnyn? As doort Yeesey rish, Tow uss dy ghra eh.
MAT.27.12	As tra ve er ny chassid liorish ny ard saggyrtyn as y chanstyr, cha dug e ansoor erbee daue.
MAT.27.13	Eishtagh doort Pilate rish, Nagh vel oo clashtyn, cre wheelleen red ta’d shoh dy hoilshaghey dtoi?
MAT.27.14	As cha dug e yn ockle dy ansoor da, ayns wheesh as dy ghow yn kiannoort yyndyss moar.
MAT.27.15	Nish ec yn ealley shen van kiannoort cliaghtey feysley daue pryssoonagh erbee dy bailloo.
MAT.27.16	As va oc ec y tra shen ard phryssoonagh va enmyssit Barabbas.
MAT.27.17	Shen‐y‐fa tra va’d er nyn jaglym cooidjagh, doort Pilate roo, Quoi sailliu mee dy eysley diu? Barabbas, ny Yeesey ta enmyssit Creest?
MAT.27.18	Son va fyss echey dy nee ayns goanlys va’d er ny livrey seose e.
MAT.27.19	Tra ve erreish soie sheese er stoyl y vriwnys, hug e ven fys huggey, gra, Ny bee veg ayds dy yanoo rish y dooinney cairagh shen: son ta mish er hurranse ymmodee dy reddyn jiu ayns my chadley kyndagh rish.
MAT.27.20	Agh choyrlee ny ard saggyrtyn as y chanstyr yn pobble ad dy yanoo aghin son Barabbas, as Yeesey y choyrt gy baase.
MAT.27.21	Dansoor y kiannoort as doort e roo, Quoi jeh’n jees sailliu mee dy eysley diu? Doort adsyn Barabbas.
MAT.27.22	Doort Pilate roo, Cre neem eishtagh rish Yeesey ta enmyssit Creest? Doort ad ooilley rish, lig da ve’r ny chrossey?
MAT.27.23	As doort y kiannoort, Cre’n oyr, cre te er nianoo dy holk? Agh deie adsyn ny smoo, gra, Lig da ver ny chrossey.
MAT.27.24	¶ Tra honnick Pilate nagh row geill er ny chur da, agh dy row ad aarloo dy irree magh, ghow e ushtey, as nee e e lauyn kiangoyrt rish y pobble, gra, Ta mish niau‐chyndagh jeh fuill yn persoon cairagh shen, jeagh‐jee shiuish da.
MAT.27.25	Eishtagh dansoor ooilley ’n pobble, gra, Yn uill echey dy row orrinyn, as er nyn gloan.
MAT.27.26	¶ Eisht deysle e Barabbas daue; as tra ve er chustey Yeesey, livrey e e, dy ve er ny chrossey.
MAT.27.27	Eisht hug sidooryn y chiannoort lieu Yeesey gys hall y vriwnys, as deie ad er y slane sheshaght jeh ny sidooryn.
MAT.27.28	As rooisht ad e as hug ad er coamrey dy ghorrym‐jarg.
MAT.27.29	¶ As tra va’d er fee crown dy ghrinyn hug ad eh er y chione echey, as cuirtlagh ayns y laue yesh echey: as chroym ad nyn ghlioonyn kiongoyrt rish, as chraid ad mish, gra, Dy vannee Ree ny Hewnyn.
MAT.27.30	As chew ad shellaghyn er, as ghow ad y chuirtliagh, as woail ad eh er y chione.
MAT.27.31	As erreish daue v’er chraidey mish, ghow ad yn coymrey ree‐oil jeh, as hug ad e gharmad hene er, as leeid ad e ersooyl dy chrossey e.
MAT.27.32	As myr haink ad magh, hooar ad dooinney jeh Cyrene, va enmyssit Simon; eshyn ren ad y eaginaghey dy ymmyrkey e chrosh.
MAT.27.33	As tra vad erjeet gys ynnyd ta enmyssit Golgotha, ta shen dy ghra, ynnyd bollag,
MAT.27.34	¶ Hug ad da vinegar dy iv, as gall ny‐chione; as tra ve er vlashtyn eh, cha ballish giv.
MAT.27.35	As ren ad e y chrossey, as reyn ad e gharmaddyn, tilgey lottyn; dy voddagh shen ve cooilleenit va loarit liorish y phadeyr, Reyn ad my gharmaddyn nyn mast oc, as er my chooat ren ad lottyn y hilgey.
MAT.27.36	As hoie ad sheese as watch ad e ayns shen.
MAT.27.37	As hoie ad harrish e chione yn vriwnys echey scruit, SHOH YEESEY REE NY HEWNYN.
MAT.27.38	Eisht va daa vaarlagh er ny chrossey marish; yn derrey yeh er y laue yesh, as y jeh elley er y laue chiare.
MAT.27.39	¶ As chraid y vooinjer va goll shiaghey mish, cra nyn ging,
MAT.27.40	As gra, Uss ta lieggal y chiamble, as dy hroggal eh reesht ayns tree laa, saue oo hene; my she Mac Yee oo, tar neose jeh’n chrosh.
MAT.27.41	Myr shen myrgeddyn ren ny ard saggyrtyn craidey mish, marish ny scruderyn as y chanstyr, as doort ad,
MAT.27.42	Haue e feallagh elley, e hene cha vod e hauail: my she ree Israel e; lig da cheet neose jeh’n chrosh, as nee mad credjal ayn.
MAT.27.43	Hreisht e ayns Jee; lig da e y livrey nish my sallish e: son doort e, She Mac Yee mee.
MAT.27.44	Hilg ny maarlee myrgeddyn ve’r nyn grossey marish yn leid keddyn er.
MAT.27.45	Nish veih yn cheyoo oor, va dorraghys harrish ooilley’n cheer, gys yn nuy oo oor.
MAT.27.46	As mygeart yn nuyoo oor, deie Yeesey lesh ard choraa, gra, Eli, Eli, lama sabacthani? ta shen dy ghra, My Yee, My Yee, cre’n fa ’tow er my hreggeil?
MAT.27.47	Doort part jeusyn va nyn shassoo ayns shen, tra cheayll ad shen, T’an dooinney shoh gemagh er Elias.
MAT.27.48	As chelleeragh roih fer jeu as ghow e spunge, as leen e eh lesh vinegar, as hug e eh er cuirtlagh, as heen e eh huggey dy iv.
MAT.27.49	Doort y vooinjer elley, Faag‐jee eh, hee mad jig Elias dy hauail e.
MAT.27.50	¶ Tra va Yeesey er nemagh reesht lesh ard choraa, phaart e.
MAT.27.51	As cur‐my‐ner, va’n coodaghey va eddyr y chiamble as yn ynnyd casherick rapit veih my chielley, veih’n vullagh gys y laare, as ren y talloo cra, as ny creggyn scoltey.
MAT.27.52	As va ny oaiaghyn er nyn vosley, as ren ymmodee jeh kirp ny nooghyn va nyn gadley, girree seose,
MAT.27.53	As cheet ass ny hoaiaghyn oc, lurg yn irree seose reesht echey, as gollstiagh ayns yn ardvalley casherick, as ad hene y hoilshaghey da ymmodee.
MAT.27.54	Nish tra honnick yn captain‐keead as adsyn va marish watchal Yeesey, yn cra tallooin as ny reddyn v’er jeet gy kione, ghow ad aggle moar, gra, Dy firrinagh shoh va Mac Yee.
MAT.27.55	As va ymmodee mrane ayns shen va dy akin e foddey vow, va er neiyrt er Yeesey veih Galilee as er hirveish er.
MAT.27.56	Nyn mast oc va Moirrey Malaine, as Moirrey moir James as Joses, as moir cloan Zebedee.
MAT.27.57	Tra va’n fastyr erjeet, haink dooinney berchiagh jeh Arimathea va enmyssit Joseph, va myrgeddyn e hene er chredjal ayns Yeesey.
MAT.27.58	Hie e shoh gys Pilate, as ren e aghin son corp Yeesey; eishtagh hug Pilate sarey yn corp dy ve er ny livrey.
MAT.27.59	As tra va Joseph er ghoall yn corp, hoil e eh ayns aanrit glen,
MAT.27.60	As doanluck e eh ayns yn oaie noa echey hene, ve er ny chley ayns creg, as roull e clough woar er beeal yn oaie, as jimmee e roish.
MAT.27.61	As va Moirrey Malaine, as Moirrey elley, nyn soie jeeragh er yn oaie.
MAT.27.62	¶ Nish yn nah laa lurg laa yn aarlaghey, haink ny ard saggyrtyn as ny Phariseeyn cooidjagh gys Pilate,
MAT.27.63	Gra, Vainshter, ta cooinaghtyn ain dy doort yn moaltere shen, choud as ve foast bio, Lurg three laa neems girree reesht.
MAT.27.64	Cur sarey er‐y‐fa shen yn oaie dy ve jeant shicker, derrey yn tress laa, er aggle dy jig yn vooinjer te’r ve sheer geiyrt er, ayns yn uy, as dy geid ad e ersooyl, as dy jir ad rish yn pobble, Te er nirree veih ny merriu; myr shen bee yn oill stierree ny smessey ny’n chied oill.
MAT.27.65	Doort Pilate roo, Ta watch eu, immee‐jee reue, jean‐jee cha shicker jeh as oddys shiu.
MAT.27.66	Myr shen hie ad as ren ad yn oaie shicker, sealal y clogh as soiaghey watch.
MAT.28.1	TRA va’n doonaght ec kione as y laa toshiaght soilshaghey er y chied laa jeh’n chaghtin, haink Moirrey Malaine, as Moirrey elley, dy voddagh ad yn oaie y akin.
MAT.28.2	As cur‐my‐ner, va cra‐tallooin moyr ayn; son va ainle y Chiarn erjeet neose veih niau, as er‐jeet as er rowlal back y chlagh jeh beeal yn oaie, as er hoie er.
MAT.28.3	Va’n eddin echey goll rish y tendeil as y coamrey giall myr y sniaghtey.
MAT.28.4	As ayns aggle roish, ren y vooinjer va watchal cra, as haink ad dy ve myr deney marroo.
MAT.28.5	As dreggyr yn ainle, as doort e rish ny mrane; Ny gow‐jee aggle; son ta fys aym dy vel shiu shirrey Yeesey ve’r ny chrossey.
MAT.28.6	Cha vel e ayns shoh; son te er nirree, myr doort e hene, tar‐jee, jeah‐jee er yn ynnyd raad va’n Chiarn oanluckit.
MAT.28.7	As immee‐jee dy tappee, as insh‐jee dauesyn va sheer geyrt er, dy vel e er nireee veih ny merriu; as cur‐my‐ner te goll reue gys Galilee, ayns shen hee shiu e, cur‐my‐ner ta mish er ninsh diu.
MAT.28.8	As jimmee ad dy tappee veih’n oaie lesh aggle as boggey moar, as roih ad, dy chur lieu yn naight gys e ostyllyn.
MAT.28.9	¶ As myr va’d goll-dy insh eh da e ostyllyn, cur‐my‐ner haink Yeesey nyn guail, gra, Dy vannee diu, as haink ad, as chum ad e er y chassyn as hug ad ooashley da.
MAT.28.10	Eishtagh doort Yeesey roo, Ny gowjee aggle, immee‐jee as abber‐jee rish my vraaraghyn ad dy gholl gys Galilee, as ayns shen hee ad mee.
MAT.28.11	¶ Nish tra vad goll, cur‐my‐ner, haink part jeh’n watch gys yn ard‐valley, as hoilshee ad da ny ard saggyrtyn ooilley ny reddyn v’er jeet gy kione.
MAT.28.12	As tra var adsyn as y chanstyr er nyn jiaglym cooidjagh, as er chur nyn goyrle dy cheilley, hug ad sim moar dy argid da ny sidooryn,
MAT.28.13	Gra, abber‐jee shiuish, Haink e ostyllyn ayns yn ny, as gheid ad e er‐sooyl choud as va shin nyn gadley.
MAT.28.14	As my chlinnys y kiannoort jeh, ver mainyn er credjal dy vel eh firrinagh as freillee mad shiuish sauchey.
MAT.28.15	Myr shen ghow ad yn argid, as ren ad myr ve’r ny chur rowe, as ta’n raa shoh dy cadjin er ny insh magh mastey ny Hewnyn gys y laa t’ayn jiu.
MAT.28.16	Eisht hie yn yn ostyl yeig rowe; gys Galilee, gys sleiau raad va Yeesey er noardaghey daue.
MAT.28.17	As tra honnick ad e, hug ad ooashley da; agh va part imneagh ayns nyn gredjue.
MAT.28.18	As haink Yeesey, as loar e roo, gra, Ta dy chooilley phooar er ny chur dou ayns niau as er y talloo.
MAT.28.19	¶ Immee‐jee er‐y‐fa as ynsee‐jee dy chooilley ashoon as bashtee‐jee ad ayns ennym yn Ayr, as y Vac, as y spyrryd Noo:
MAT.28.20	Gynsaghey daue dy realley dy chooilley nee cre‐erbee ta mish er chur ayns sarey diu; as cur‐my‐ner, Ta mish meriu kinjagh gys eer jerrey’n teihll. Amen.
