MAT.1.1	Kyeka mankombo ma ɓankɔkɔ ɓa Yesu-Klisto: Yesu ali nkɔkɔ wa Davidi, na nkɔkɔ wa Abalayama.
MAT.26.19	Ɓaekosi ɓaamba kyela ɓo wa ɓatomaka Yesu, ɓalambi ntoma ya esɛlɛkɔ ya Ilekana.
MAT.26.20	Waakoma nkɔkɔlɔ, Yesu amba ya kyɛ zala elele yɔnɔyɔ na ɓaekosi ɓɛ̀ɛ iko mbuka ɓaɓale. 
MAT.26.21	Waaɓaka ɓɛ́ɛ ɓaze, Yesu amba ya wɔ na ɓɛ́ɛ yokye: «Nde phɛlɛ na wɔ na ɓɛ̀ɛ ngakye: Mɔnɔmɔ onte ya ɓɛ̀ɛ amunzungya.» 
MAT.26.22	Ɓaekosi ɓamba oka ngɔngɔ ɓoikye, ɓamba tata imotuna mɔnɔmɔ na mɔnɔmɔ oɓokye: «Nkolo, eli nza?» 
MAT.26.23	Yesu amba buya yokye: «Owa munzungya eli nde mɔnɔmɔ na ɓɛ̀ɛ, maɓɔkɔ ma ɓanga mamovana mɓala yɔnɔyɔ o lako. 
MAT.26.24	Ŋwana wa Moto amowa nde ɓowa komama wango phɔ yɛ o buku pha Ŋwaphongo. Eye ngɔngɔ phɔ ya moto owamoungya Ŋwana wa Moto. Eɓakyi ɓolaa phɔ ya moto mɛ ɓo taɓotamaka.» 
MAT.26.25	Yudasi moto owaamoungya amba ya motuna yokye: «Moteye, eli nga?» Yesu amba ya mobuyisa yokye: «Iwɛ mampenza olowɔɔ.»
MAT.26.26	Waaɓa ɓɛ́ɛ ɓaze, Yesu akpe ipa, aphɛ Ŋwaphongo mɛlɛsi, asikyɛsi, amba kaɓela ɓaekosi ɓɛ́ɛ amba ya wɔ na ɓɛ́ɛ yokye: «Imaa, zaa eye eli nzoto ya nga.» 
MAT.26.27	Amba kula ya kpa kɔphɔ ya vinyɔ, aphɛ Ŋwaphongo mɛlɛsi aephɛ ɓaekosi ɓɛ̀ɛ, amba ya wɔ yokye: «Oenywe ɓɛ̀ɛ ɓasɔ. 
MAT.26.28	Phɔ eye eli malongo ma nga, malongo ma sangola ya Ŋwaphongo na ɓato, masweye phɔ ya ɓato ɓaikye, ɓazwe ɓolimbisi pha masumu. 
MAT.26.29	Nawɔ na ɓɛ̀ɛ ngakye tata lɔlɔ, esikule nywa vinyɔ eye tee nɔnɔ mokɔlɔ ŋwa munywa nga na ɓɛ̀ɛ vinyɔ eenyakune o Ɓokonzi pha Tata.»
MAT.26.30	Ɓoɓɛlɛ, Yesu na ɓaekosi ɓɛ̀ɛ, ɓamba ya tuɓa meembo ma esɛlɛkɔ. Waaunva ɓɛ̀ɛ ituɓa meembo, ɓamba ya kyɛndɛ o ngomba ya Ɓaolive.
MAT.26.31	Yesu amba ya wɔ na ɓaekosi ɓɛ́ɛ yokye: «Nde na mokɔlɔ ŋwa lɔlɔ, ɓɛ̀ɛ ɓasɔ wamundota. Phɔ yakomama o buku pha Ŋwaphongo ɓoɓo: “Namoɓoma mɔɔkɔsi wa mampate, mampate masɔ mamunyangwa.” 
MAT.26.32	Yesu amba kula ɓakya yokye: Kasi waamokundwa nga na mokyɛ eziya o Galileya.» 
MAT.26.33	Petelo amba ya wɔ nɛ yokye: «Na ɓo ɓɛ́ɛ ɓasɔ ɓaeloti, nga esielote.» 
MAT.26.34	Yesu amba ya mobuyisa yokye: «Nde phɛlɛ nawɔ na wɛ ngakye: Nde na mokɔlɔ ŋwa lɔlɔ, soo sa ɓotɔngɔkye iwɛ wa munzangana mɓala iyato oɓokye toonzeɓe.» 
MAT.26.35	Petelo amɓa ya kpɛtɛ kapha yokye: «Na ɓo eɓe oɓokye na wee na wɛ elele yɔnɔyɔ, nga esieyangane.» Ɓaekosi ɓasɔ ɓamba ya wɔ nde ɓɔmɔ.
MAT.26.36	Emba Yesu amba ya koma na ɓaekosi ɓɛ́ɛ o etiye ekyeɓangye ɓɛ́ɛ Getesemani. Amba ya wɔ na ɓɛ́ɛ yokye: «Ɓɛ̀ɛ zala wawa, nga nakyɛ ɓɔndɛlɛ Ŋwaphongo.» 
MAT.26.37	Amba kyɛ na Petelo na ɓana ɓaɓale ɓa Zebede ɓaa ɓampele, Zake na Yoane. Ɓoɓɛlɛ atati ioka motema ɓolɔsi na inganga. 
MAT.26.38	Amba ya wɔ na ɓɛ́ɛ yokye: «Ndondo ya nga etondi na ngɔngɔ ndokolo namowa. Ikala wawa, kɛngyɛ na nga.» 
MAT.26.39	Amba yakyɛ ŋwana itakye, akyɛ kusama ɓoo o se, amba tata iɓɔndɛlɛ Ŋwaphongo yokye: «Tata, ɓo wakokyi ikyelama, manya kɔphɔ eya ɓolɔsi eye. Kasi sakyela ɓoozingyi nga, kyela nde ɓoozingyi wɛ.»
MAT.26.40	Yesu amba ya butwa oli ɓaekosi ɓɛ̀ɛ ɓaato, aesi ya kyɛ ɓatakana ɓalasi ebuu. Amba ya wɔɔ na Petelo yokye: «Toikyi koka ikyɛngyɛ na nga na ɓo ngonga yɔnɔyɔ? 
MAT.26.41	Kyɛngyɛ, ɓɔndɛlɛ Ŋwaphongo phɔ ɓɛ̀ɛ sakaa o bimekyi ɓa Molemba! Moto o ndondo yɛ ali na phowa ya ikyela ɓolaa, kasi o nzoto yɛ tali na ɓokusi.»
MAT.26.42	Akulaka kyɛndɛ mbala eya iɓale, amba kyɛ ɓɔndɛlɛ Ŋwaphongo yokye: «Tata, ɓo kɔphɔ eye teekokyi imana, elaa na enywe, wakyelame nde ɓozingyi wɛ.»
MAT.26.43	Yesu amba kula ya butwa ooli ɓaekosi ɓɛɛ, amba kula ya kyɛ ɓazwa ɓakuli lala ebuu. Phɔ miyo ma ɓɛ̀ɛ mabutwaka mazito. 
MAT.26.44	Yesu amba kula ɓaika, akyɛ ɓɔndɛlɛ mɓala eya iyato, akulaka wɔ nde ɓɔmɔ. 
MAT.26.45	O sima aesi ya butwa ooli ɓaekosi ɓɛ̀ɛ, amba ya wɔ na ɓɛ̀ɛ yokye: «Kokule lala, komieminya? Kyeka, imbɛlɛ sa iyambya Ŋwana wa Moto o maɓɔkɔ ma ɓato ɓa masumu sikokyi. 
MAT.26.46	Temɛ, tokyɛndɛ. Kyeka moto ookonzungya aesi.»
MAT.26.47	Waaɓa Yesu kata wɔ, Yudasi mɔnɔmɔ na ɓaekosi iko mbuka ɓaɓale, aesi ya koma. Aesi na ɓato ɓaikye, ɓaphisi mphata na nkpɔngu o maɓɔkɔ. Ya ɓatomaka ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo na ɓankumu ɓa Ɓayuda. 
MAT.26.48	Yudasi owa ungyaka Yesu, aɓateyaka iyaa samokyela yo, amba ya wɔ yokye: «Moto owa moyamba nga, yo mɔna, omoakya.» 
MAT.26.49	Waakoma Yudasi, amba susana oli Yesu amba ya wɔ nɛ yokye: «Moteye, mbote!» Amba moyamba. 
MAT.26.50	Yesu amba ya mobuyisa yokye: «Nwɛbi na nga, yeesi wɛ ya kyela, oikyele mizele.» Emba ɓaayɔkɔ ɓamba ya susana, ɓaphisi Yesu, ɓamba moakya. 
MAT.26.51	Mɔnɔmɔ na ɓaaɓaka na Yesu, amba gɓɔlɔ mumphata nwɛ, ateni itoo sa moto wa etoma wa mokonzi ŋwa ɓanganga ɓa Ŋwaphongo. 
MAT.26.52	Yesu amba ya wɔ nɛ yokye: «Buya mumphata ŋwa wɛ o ekokolo. Phɔ ɓato ɓasɔ ɓaaŋwane na mumphata, ɓawe nde na mumphata. 
MAT.26.53	Toeɓe oɓokye ɓo naongyi mbengo oka Tata, nde uŋwaŋwa eye amuntomela ɓaanzelu ɓaikye ileka ɓatayɔ iko mbuka iɓale ya ɓatuluku. 
MAT.26.54	Kasi ɓonakyesi ɓaɓona, maphɔɔ makomama o buku pha Ŋwaphongo mamokokyisama ndengye'ye? Phɔ wakomama oɓokye maphɔɔ masɔ masengyesi ikyelama nde ɓaɓona.»
MAT.26.55	O sima Yesu amba ya wɔ na ɓato ɓasɔ yokye: «Emba iya nzakya kombe yaa na mphata na ná nkpɔngu o maɓɔkɔ ndokolo nga nali nde moibi? Nkɔlɔ isɔ naɓaka nazale o Tempelo phɔ ya iteya toikaka na nzakya. 
MAT.26.56	Kasi masɔ mama makyelame phɔ ya ikokya maloɓa ma ɓaimosi ɓa Ŋwaphongo maakoma ɓɛ́ɛ o ɓuku pha Ŋwaphongo.» Emba ɓaekosi ɓasɔ ɓaikyi moika, ɓaloti.
MAT.26.57	Ɓato ɓaakyaka Yesu, ɓamba yakyɛ nɛ oka Kayafa, mokonzi ŋwa ɓanganga ɓa Ŋwaphongo, waanganaka ɓaamiɓeko na ɓankumu. 
MAT.26.58	Petelo aɓaka kaɓengye Yesu na itakye tee nɔnɔ wakyɛ yo nyɔlɔ o lophango la mokonzi ŋwa ɓanganga ɓa Ŋwaphongo. Omɔ, amba kyɛ zala elele yɔnɔyɔ na ɓasinzili, phɔ ya ikyeka ndengye eya mosuka lowɔɔ mɛ.
MAT.26.59	Bakonzi ɓa ɓanganga ɓa Ŋwaphongo na ɓato ɓasɔ ɓa ikyita siinɛnɛ ɓaɓaka ɓalukye ɓato ɓaakokyi ikatela Yesu maphɔɔ phɔ ɓamoingya. 
MAT.26.60	Kasi na ɓo ɓato ɓaikye ɓayakaka ya mokatela maphɔɔ, teɓaika zwa na lowɔ lonɔlɔ tee sima ɓato ɓaɓale ɓamba yaa, 
MAT.26.61	ɓaesi ya wɔ ɓɛkye: «Moto oyo awɔkɔ yokye: Nga na mouwola Tempelo ya Ŋwaphongo namba etonga sima ya nkɔlɔ iyato.»
MAT.26.62	Emba mokonzi ŋwa ɓanganga ɓa Ŋwaphongo aesi ya tɛmɛ, amba ya tuna Yesu yokye: «Toobuya na iikyiephunde ɓato ɓaɓa?» 
MAT.26.63	Kasi Yesu aikalaka nde ɓose. Mokonzi ŋwa ɓanganga ɓa Ŋwaphongo akulaka wɔ nɛ yokye: «Kata seleka na nkombo ya Ŋwaphongo oli na ɓomɔɔ! Oloimole ɓo oli Masiya, Ŋwana wa Ŋwaphongo?» 
MAT.26.64	Yesu amba mobuyisa yokye: «Iwɛ mampenza olowɔɔ. Kasi nawɔ na ɓɛ̀ɛ ngakye: Tata uŋwaŋwa, wamowɛnɛ Ŋwana wa Moto azasi o ɓoloo pha Ŋwaphongo owa mwiya, waamba na mowɛnɛ kaye onte ya mampata!» 
MAT.26.65	Emba mokonzi ŋwa ɓanganga ɓa Ŋwaphongo, amba ya kakola bitobu ɓɛ̀ɛ ɓalataka yo, amba ya wɔ yokye: «Atosi Ŋwaphongo! Tolokuli sengyela na manzoka! Ookyi ɓootosi yo Ŋwaphongo. 
MAT.26.66	Ɓɛ̀ɛ koumunya ɓo?» Ɓamba mobuyisa ɓɛkye: «Asengyesi iwaa!»
MAT.26.67	O sima mɛ, ɓamba motowa matee o ɓoo, ɓamba mowanda mankutu, ɓaayɔkɔ ɓamba mowanda bingyete. 
MAT.26.68	Ɓamba wɔ ɓɛkye: «Iwɛ Masiya, teya oɓokye oli moimosi! Ooewandi nza?»
MAT.26.69	Petelo aɓaka azasi o iɓanda o lophango. Ŋwaŋwasi mɔnɔmɔ wa etoma, amba ya wɔ nɛ yokye: «Na wɛ oɓakyi na Yesu, moto wa Galileya.» 
MAT.26.70	Kasi yo amba angana o miyo ma ɓato ɓasɔ, amba wɔ yokye: «Maphɔɔ manvɔlɛ wɛ mamana, nga siimaeɓe.» 
MAT.26.71	Sima Petelo aesi ya kyɛ tɛmɛ o munɔkɔ ŋwa lophango. Moto wa etoma mosuu wa ŋwaŋwasi aesi ya mowɛnɛ, amba ya wɔ na ɓaaɓaka wamɔ yokye: «Moto oyo aɓakyi na Yesu owa Nazalɛtɛ.» 
MAT.26.72	Petelo akulaka angana, amba kata na seleka yokye: «Sieɓe moto mɔna.» 
MAT.26.73	Sakɔkɔ ɓato ɓaaɓaka wamɔ ɓaesi oli Petelo, ɓamba ya wɔ nɛ ɓɛkye: «Nde phɛlɛ, oli mɔnɔmɔ na ɓɛ, phɔ ewɔsi ya wɛ kyeephunde!» 
MAT.26.74	Emba Petelo amba ya aŋwana yokye: «Seleka Nzambi, sieɓe moto mɔna. Ɓo nakate, Ŋwaphongo ampɛ etumbu!» Nde o sina imbɛlɛ mɛ, soo eesi ya tɔngɔ. 
MAT.26.75	Emba Petelo amba ya umunya maphɔɔ maawɔkɔ Yesu nɛ oɓokye: «Soo sa ɓotɔngɔkye, wamunzangana mbala iyato oɓokye wɛ toonzeɓe.» Ɓoɓɛlɛ Petelo amba ya tɔkɔlɔ na ilela na ngɔngɔ ɓoikye.
MAT.27.1	Waa moyɛlɔ, ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo ɓasɔ naa ɓankumu ɓa Ɓayuda, ɓaanga, ɓamba okana oɓokye ɓaɓome Yesu. 
MAT.27.2	Ɓamba mokanga maphanga, ɓamba yakyɛ nɛ oka Pilata moangyesi ŋwa Ɓayuda.
MAT.27.3	Yudasi moto owa moungyaka, wa oka yo oɓokye ɓatenesi Yesu ɓolombe pha iwaa, aokaka ɓolɔsi ɓoikye o ndondo yɛ, amba ya kyɛ buyisa mokonzi ŋwa ɓanganga ɓa Ŋwaphongo na ɓankumu biɓende ɓa ɓaphalanga makoo maato, biamophɛkyɛ ɓɛ. 
MAT.27.4	Amba ya wɔ na ɓɛ́ɛ yokye: «Nakyesi ɓoɓe phɔ naungye moto ootoli na lowɔɔ.» Kasi ɓɛ́ɛ ɓamba ya mobuyisa ɓɛkye: «Mɛna nde lowɔɔ la wɛ! Lowɔɔ lalona telokyekyi ɓanga!» 
MAT.27.5	Emba Yudasi amba vaka ɓana ɓaphalanga o Tempelo, nɔnɔ wakyɛ yo miingya.
MAT.27.6	Ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo ɓaɔngɔkɔ ɓaphalanga mɛ, ɓamba ya wɔ ɓɛkye: «Miɓeko ma ɓanga temianole inyɔsa ɓaphalanga ɓaa ndengye eye o eɓombelo ya Tempelo, phɔ eli ɓaphalanga ɓaatangya malongo ma moto.» 
MAT.27.7	Waaunva ɓɛ́ɛ iokana, ɓamba ya ɓaomba na inzabi sa moto mɔnɔmɔ owa ɓaka kakyele manoko phɔ ɓakundakye na ɓabutu ɓaawe omɔ. 
MAT.27.8	Yango mɛna, ɓaɓangye inzabi mɛ nɔnɔ lɔlɔ eye: «Inzabi sa malongo.» 
MAT.27.9	Wakyelamaka ɓowawɔkɔ moimosi Yilimiya yokye: «Ɓakpee biɓende ɓa ɓaphalanga mako maato, yɛ eli motuya ŋwaaphɛkyɛ ɓato ɓa Isalayɛlɛ phɔ yɛ, 
MAT.27.10	ɓamba ɓaomba na inzabi sa moto okokyele manoko ɓo wa nvɔlɛkyɛ Nkolo.»
MAT.27.11	Yesu akyɛ samba o ɓoo pha Pilata. Pilata amba ya motuna yokye: «Iwɛ oli mokonzi ŋwa Ɓayuda?» Yesu amba ya mobuyisa yokye: «Iwɛ mampenza o lowɔɔ.» 
MAT.27.12	Kasi imbɛlɛ saaɓaka ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo na ɓankumu ɓamophunde, iyo taikaka buya na lowɔɔ. 
MAT.27.13	Emba Pilata amba kula motuna yokye: «Tookye maphɔɔ maikye maephunde na ɓɛ?» 
MAT.27.14	Kasi Yesu taika na mobuyisa na lowɔɔ lɔnɔlɔ. Yango mɛna Pilata akamwaka na ɓoikye.
MAT.27.15	O bisɛlɛkɔ bisɔ bya Ilekana, mwangyesi amɛɛlɛkyɛ ikandola moto wa bɔlɔkɔ mɔnɔmɔ oozingyi ɓato. 
MAT.27.16	O imbɛlɛ mɛ, moto mɔnɔmɔ aɓaka o bɔlɔkɔ, aeɓanaka na ɓoikye, nkombo yɛ Yesu Ɓalaɓa. 
MAT.27.17	Pilata amba ya tuna ɓato ɓaanganaka yokye: «Ɓɛɛ kozingye oɓokye naekandolele nza? Yesu Ɓalaɓa nde Yesu okoɓangye ɓɛ́ɛ Klisto?» 
MAT.27.18	Pilata aeɓaka na ɓolaa oɓokye, ɓaphundaka Yesu oka yɛ nde phɔ ya zuwa.
MAT.27.19	Waaɓa Pilata azasi kasambisa Yesu, ŋwasi wɛ amba motomela maloɓa yokye: «Sanyɔlɔ o lowɔɔ la moto mɔna, tali na lowɔɔ. Lɔlɔ na mokɔlɔ nawɛni ɓolɔsi ɓoikye o ndɔtɔ phɔ yɛ.»
MAT.27.20	Ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo na ɓankumu, ɓaphɛkyɛ ɓato malondo phɔ ɓaongye Pilata akandole Ɓalaɓa, aɓome Yesu. 
MAT.27.21	Pilata akulaka ɓatuna yokye: «Onte ya ɓato ɓaɓale ɓaɓa kozingye oɓokye naekandolele nza?» Ɓamba mobuyisa ɓɛkye: «Ɓalaɓa!» 
MAT.27.22	Emba Pilata amba kula ya ɓatuna yokye: «Ka nakyele ɓo na Yesu oko ɓangye ɓɛ́ɛ Klisto?» Ɓamba ya buya ɓɛkye: «Omoɓakye o ekulusu!» 
MAT.27.23	Pilata amba ya wɔ na ɓɛ́ɛ yokye: «Ɓoɓe ye ɓookyesi yo?» Kasi ɓɛ́ɛ ɓatataka iyaŋwana na ɓokusi mpenza ɓɛkye: «Omoɓakye o ekulusu!» 
MAT.27.24	Waawɛnɛ Pilata oɓokye takokyi ikyela na ekpele yɔnɔyɔ, ɓato ɓalukye itɔmbɔ, aesi ya kpa maa akunyosi sɛɛ o miyo na ɓato ɓasɔ amba ya wɔ yokye: «Iwaa sa moto oyo tesili o maɓɔkɔ ma nga! Mɛna nde lowɔɔ la ɓɛ̀ɛ.» 
MAT.27.25	Ɓato ɓasɔ ɓamba ya buya ɓɛkye: «Lowɔ phɛ, malongo mɛ maɓee o ikolo sa ɓanga na ɓana ɓa ɓanga.» 
MAT.27.26	Emba Pilata amba ya ɓakandolela Ɓalaɓa, atomi ɓawande Yesu phimbo, amba ɓa phɛ Yesu oɓokye ɓamoɓakye o ekulusu.
MAT.27.27	Ɓatuluku ɓa Pilata ɓaesi ya kyɛ na Yesu o lophango la moangyesi. Emba ɓatayɔ mobimba ya ɓatuluku ɓamba ya molungya. 
MAT.27.28	Ɓamba mumanya bitobu, ɓamba molasa nde munkoto mɔnɔmɔ ŋwa mangola. 
MAT.27.29	Sima, ɓaesi ya tonga eboko yɔnɔyɔ ya milɔ, ɓamba molasa yango o moto ndokolo mokonzi. Ɓamba mophisa ŋwana munkyɛkyɛlɛ o eɓɔkɔ eya ɓoloo, ɓamba butwa imokusamela na imoɛkyɛ, ɓambe wɔ ɓɛkye: «Mbote, mokonzi ŋwa Ɓayuda!» 
MAT.27.30	Ɓamba motowa matee, ɓaesi ya kpa muna munkyɛkyɛlɛ ŋwaamophisaka ɓɛ́ɛ o eɓɔkɔ, ɓabuto imobinda ŋwango o moto. 
MAT.27.31	Waunva ɓɛ́ɛ imoɛkyɛ, ɓaesi ya mumanya munkoto ŋwamolasaka ɓɛ, ɓamba mobuyisa bitobu ɓɛ. Emba ɓamba kyɛ nɛ ikyɛ moɓaka o ekulusu.
MAT.27.32	Waatɔkɔlɔ ɓɛ́ɛ o mokyisi, ɓamba kyɛ vana na moto mɔnɔmɔ wa Sirene, nkombo yɛ Simo, ɓatuluku ɓamotomisaka na ɓokusi oɓokye anyanya ekulusu ya Yesu. 
MAT.27.33	Ɓamba ya koma o elele ekyeɓangye ɓɛ́ɛ Gologota, kyelukye iwɔ oɓokye: «Elele eya engyɛngyɛlɛ.» 
MAT.27.34	Omɔ ɓamba phɛ Yesu malɛku maangyinya ɓɛ́ɛ na munɔ ŋwa ɓololo, waamameka yo amba lɛɛ imanywa.
MAT.27.35	Waaunva ɓɛ́ɛ imobakya o ekulusu, ɓamba ya maa mbɛsɛ phɔ ya ikaɓa bitobu ɓɛ. 
MAT.27.36	Sima, ɓamba ya zala wamɔ phɔ ya imokyɛngyɛ. 
MAT.27.37	O ikolo sa moto nwɛ, ɓakomaka ntina ya iwaa sɛ oɓokye: «Oyo Yesu, mokonzi ŋwa Ɓayuda». 
MAT.27.38	Ɓaɓakaka na ɓaibi ɓaɓale o ekulusu, ona o ɓoloo phɛ, oomoyɔkɔ o ɓowɛɛ phɛ.
MAT.27.39	Ɓaalekane ɓamotolaka, ɓanyingye na nzoto, 
MAT.27.40	ɓamba ya wɔ nɛ ɓɛkye: «Iwɛ owalukaka iyuwola Tempelo, ombe etonga na nkɔlɔ iyato, omibikya ɓooli Ŋwana wa Ŋwaphongo, ombe na uta o ekulusu.» 
MAT.27.41	Ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo na ɓateye ɓa Miɓeko na ɓankumu ɓamoɛkyɛkyɛ nde ɓomɔ, ɓamba ya wɔ ɓɛkye: 
MAT.27.42	«Abikyaka ɓato ɓasuu, kasi takokyi imibikya yo mampenza! Ali mokonzi ŋwa Isalayɛlɛ? Aute uŋwaŋwa o ekulusu, toomba moanola. 
MAT.27.43	Ambyaka motema nwɛ munsɔ oka Ŋwaphongo, nde kawɔ yokye: “Nali Ŋwana wa Ŋwaphongo.” Ka ɓo Ŋwaphongo kamozingye amobikya uŋwaŋwa eye!» 
MAT.27.44	Eɓe na ɓaibi ɓaaɓakaka ɓɛ́ɛ o ekulusu phɛnɛphɛ na Yesu ɓamotolaka nde ɓomɔ.
MAT.27.45	Waakoma bunya i moto, enzɔmbi yeesi ya ziɓa mokyisi munsɔ, tee nɔnɔ o ngonga ya iyato eya nkɔkɔlɔ. 
MAT.27.46	Phɛnɛphɛ na ngonga eya iyato, Yesu amba ya aŋwana na ɓokusi yokye: «Eli, Eli, lema saɓakatani?» Kyelukye iwɔ oɓokye: «Ŋwaphongo wa nga! Ŋwaphongo wa nga! Phɔ ya'ye ondɛ?» 
MAT.27.47	Ɓato ɓasuu ɓaatɛmɛkyɛ wamɔ, ɓamookyi, ɓamba ya wɔ ɓɛkye: «Kaɓangye moimosi Eliya!» 
MAT.27.48	Mɔnɔmɔ na ɓɛ́ɛ amba kyilingana izele, akyɛ nyinya inyuka o malɛku maangaa. Asitingye o sɔngya ya mungbalango amba siphɛ Yesu oɓokye anywe. 
MAT.27.49	Kasi ɓayɔkɔ ɓamba wɔ ɓɛkye: «Ka tokyekye ɓo Eliya amoya mobikya!» 
MAT.27.50	Emba Yesu ambakula aŋwana ŋwangye mokusi nɔnɔ waakata yo motema.
MAT.27.51	Nde o sina imbɛlɛ mɛ, etobu eya lɛngyɛkyɛ ɓɛ́ɛ o Tempelo, o ɓoo pha elele elekyi ɓosanto, yakakwaka na miɓale uta o ikolo nɔnɔ o se. Manyɛtɛ manyinganaka, maɓanga mawaye,
MAT.27.52	malita maziɓoo, ɓasantu ɓa Ŋwaphongo ɓaikye ɓaawaka ɓakundoo, 
MAT.27.53	ɓatɔkɔsi o malita, emba sima ya ikundwa sa Yesu ɓamba ya nyɔlɔ o Yelusalɛmɛ. Omɔ ɓato ɓaikye ɓaɓawɛnɛkyɛ. 
MAT.27.54	Ɓatuluku ɓaaɓaka ɓakyɛngyɛlɛ Yesu eɓe na mokonzi wa ɓɛ, wawɛnɛ ɓɛ́ɛ manyɛtɛ manyingaa na maphɔɔ masɔ maaɓaka malekane, ɓamba wɛnɛ inganga siikye, ɓamba wɔ ɓɛkye: «Nde phɛlɛ, moto oyo aɓakyi Ŋwana wa Ŋwaphongo!» 
MAT.27.55	Ɓaɓasi ɓaikye ɓaaɓaka ɓakyɛmikyɛ nɛ uta o Galileya phɔ ya imosunga, ɓatɛmɛkyɛ na ɓɛ́ɛ wamɔ, ɓakyekye na itakye. 
MAT.27.56	Onte ya ɓɛ̀ɛ, yaɓaka Maliya owa Magadala na ndoo yɛ nyango wa Zake na Zozefu, eɓe na nyango wa ɓana ɓa Zebede.
MAT.27.57	Wa nkɔkɔlɔ, moto mɔnɔmɔ wa ezwele amba yaa, nkombo yɛ Zozefu. Autaka o Alimataya, nɛ aɓaka moekosi wa Yesu. 
MAT.27.58	Akyɛkyɛ oka Pilata ikyɛ moonga eɓembe ya Yesu. Pilata amba wɔ oɓokye ɓamophɛ yango. 
MAT.27.59	Emba Zozefu amba ekpa, aezingyi na etobu eenyakune. 
MAT.27.60	Amba yakyɛ enyɔsa o ilita saatimaka yo o maɓanga phɔ yɛ mampenza. Ɓoɓɛlɛ amba ya ukaa iɓanga sinɛnɛ phɔ ya iziɓa munɔkɔ ŋwa ilita, nɔnɔ wa butwa yo. 
MAT.27.61	Maliya owa Magadala na ndoo yɛ ɓazalaka o ɓoo pha ilita.
MAT.27.62	Sima ya mokɔlɔ mɔnɔmɔ, yaɓaka mokɔlɔ ŋwa saɓata, ɓakonzi ɓa ɓanganga ɓa Ŋwaphongo na Ɓafalisayi ɓamba ya kyɛndɛ oka Pilata. 
MAT.27.63	Ɓamba wɔ nɛ ɓɛkye: «Mokonzi, toumunya maphɔɔ maawɔkɔ nyaɓɔɔlɛ mɔna, wataka ɓaa yo na ɓomɔɔ. Awɔkɔ yokye: “Namokundwa sima ya nkɔlɔ iyato.” 
MAT.27.64	Eɓɔngyi oɓokye otome ɓato ɓakyɛngyɛlɛ ilita nkɔlɔ iyato, ɓo phe, ɓaekosi ɓɛ̀ɛ ɓamoyaa iɓa eɓembe, emba sima ɓamba wɔɔ na ɓato oɓokye: “Akundo.” Ɓɔɔlɛ ɓaɓona phamoleka phaa phanza na ɓoɓe.» 
MAT.27.65	Pilata amba ɓabuyisa yokye: «Kpa ɓatuluku, kyɛndɛ kyɛngyɛlɛ ilita ɓoumunye ɓɛ̀ɛ.» 
MAT.27.66	Emba ɓamba ya kyɛ ɓalimisa iɓanga mɛ na ɓokusi. Ɓamba ikaa ɓatuluku phɔ ɓasikyɛngyɛlɛ.
MAT.28.1	Mokɔlɔ ŋwa saɓata molekaa, na munkukutu, Maliya owa Magadala na ndoo yɛ, nyango wa Zake na Zozefu, ɓakulaka kyɛ kyeka ilita. 
MAT.28.2	Na mbala yɔnɔyɔ, manyɛtɛ matati inyingana na ɓokusi. Mwanze wa Nkolo auti o ikolo, aesi ya manya iɓanga, amba zala o ikolo sa sango.
MAT.28.3	Ɓoo phɛɛ phaɓaka ɓongyɛngyɛ ndokolo munkakasi, bitobu ɓɛ̀ɛ baɓaka mpɛmbɛ pɛɛ. 
MAT.28.4	Ɓatuluku ɓawɛnɛkyɛ inganga, ɓabuto itɛkyɛnɛlɛ, ɓabutwaka ndokolo biɓembe. 
MAT.28.5	Mwanze amba ya wɔ na ɓaɓasi yokye: «Ɓɛ̀ɛ salota, naeɓe oɓokye kolukye Yesu owa ɓomaka ɓɛ́ɛ o ekulusu. 
MAT.28.6	Wawa tali! Ambo kundwa ɓo wawɔkɔ yo. Yaka ya kyɛ kyeka elele eeɓakyi nzoto yɛ. 
MAT.28.7	Kyɛndɛ kyɛ imola ɓaekosi ɓɛ̀ɛ izele oɓokye ambo kundwa, “akyɛ uŋwaŋwa eye o ɓoo pha ɓɛ́ɛ o Galileya. Wamokyɛ mowɛnɛ omɔ.” Mɛna eli simo eyakakyi nga ya ieimola.»
MAT.28.8	Ɓamba mana o ilita izele, ɓaɓaka na inganga siikye, kasi mandondo ma ɓɛ́ɛ matondaka na nkyisa, ɓamba ya kyɛ na mbangu iimola simo mɛ oka ɓaekosi ɓa Yesu. 
MAT.28.9	Na mbala yɔnɔyɔ Yesu aesi ya tɔkɔlɛlɛ ɓasi mɛ, amba ya wɔ na ɓɛ́ɛ yokye: «Mbote ya ɓɛ̀ɛ!» Ɓɛ́ɛ ɓamba susana phɛnɛphɛ, ɓamba kusama, ɓamophisi o makolo. 
